"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"09/08/2024 09:00:00 - 09/08/2024 10:00:00","BZN|FI","Without Sequence","17.26","",""
"09/08/2024 10:00:00 - 09/08/2024 11:00:00","BZN|FI","Without Sequence","8.76","",""
"09/08/2024 11:00:00 - 09/08/2024 12:00:00","BZN|FI","Without Sequence","2.98","",""
"09/08/2024 12:00:00 - 09/08/2024 13:00:00","BZN|FI","Without Sequence","0.05","",""
"09/08/2024 13:00:00 - 09/08/2024 14:00:00","BZN|FI","Without Sequence","-0.16","",""
"09/08/2024 14:00:00 - 09/08/2024 15:00:00","BZN|FI","Without Sequence","-0.80","",""
"09/08/2024 15:00:00 - 09/08/2024 16:00:00","BZN|FI","Without Sequence","-0.11","",""
"09/08/2024 16:00:00 - 09/08/2024 17:00:00","BZN|FI","Without Sequence","-0.01","",""
"09/08/2024 17:00:00 - 09/08/2024 18:00:00","BZN|FI","Without Sequence","2.62","",""
"09/08/2024 18:00:00 - 09/08/2024 19:00:00","BZN|FI","Without Sequence","4.89","",""
"09/08/2024 19:00:00 - 09/08/2024 20:00:00","BZN|FI","Without Sequence","4.06","",""
"09/08/2024 20:00:00 - 09/08/2024 21:00:00","BZN|FI","Without Sequence","3.35","",""
"09/08/2024 21:00:00 - 09/08/2024 22:00:00","BZN|FI","Without Sequence","1.64","",""
"09/08/2024 22:00:00 - 09/08/2024 23:00:00","BZN|FI","Without Sequence","-0.06","",""
"09/08/2024 23:00:00 - 10/08/2024 00:00:00","BZN|FI","Without Sequence","-1.28","",""
"10/08/2024 00:00:00 - 10/08/2024 01:00:00","BZN|FI","Without Sequence","-0.81","",""
"10/08/2024 01:00:00 - 10/08/2024 02:00:00","BZN|FI","Without Sequence","-0.89","",""
"10/08/2024 02:00:00 - 10/08/2024 03:00:00","BZN|FI","Without Sequence","-0.87","",""
"10/08/2024 03:00:00 - 10/08/2024 04:00:00","BZN|FI","Without Sequence","-0.90","",""
"10/08/2024 04:00:00 - 10/08/2024 05:00:00","BZN|FI","Without Sequence","-1.00","",""
"10/08/2024 05:00:00 - 10/08/2024 06:00:00","BZN|FI","Without Sequence","-1.00","",""
"10/08/2024 06:00:00 - 10/08/2024 07:00:00","BZN|FI","Without Sequence","-0.82","",""
"10/08/2024 07:00:00 - 10/08/2024 08:00:00","BZN|FI","Without Sequence","-0.51","",""
"10/08/2024 08:00:00 - 10/08/2024 09:00:00","BZN|FI","Without Sequence","-0.15","",""
"10/08/2024 09:00:00 - 10/08/2024 10:00:00","BZN|FI","Without Sequence","-0.70","",""
"10/08/2024 10:00:00 - 10/08/2024 11:00:00","BZN|FI","Without Sequence","-3.00","",""
"10/08/2024 11:00:00 - 10/08/2024 12:00:00","BZN|FI","Without Sequence","-12.20","",""
"10/08/2024 12:00:00 - 10/08/2024 13:00:00","BZN|FI","Without Sequence","-15.00","",""
"10/08/2024 13:00:00 - 10/08/2024 14:00:00","BZN|FI","Without Sequence","-15.00","",""
"10/08/2024 14:00:00 - 10/08/2024 15:00:00","BZN|FI","Without Sequence","-10.01","",""
"10/08/2024 15:00:00 - 10/08/2024 16:00:00","BZN|FI","Without Sequence","-10.01","",""
"10/08/2024 16:00:00 - 10/08/2024 17:00:00","BZN|FI","Without Sequence","-6.09","",""
"10/08/2024 17:00:00 - 10/08/2024 18:00:00","BZN|FI","Without Sequence","0.00","",""
"10/08/2024 18:00:00 - 10/08/2024 19:00:00","BZN|FI","Without Sequence","2.51","",""
"10/08/2024 19:00:00 - 10/08/2024 20:00:00","BZN|FI","Without Sequence","2.90","",""
"10/08/2024 20:00:00 - 10/08/2024 21:00:00","BZN|FI","Without Sequence","2.90","",""
"10/08/2024 21:00:00 - 10/08/2024 22:00:00","BZN|FI","Without Sequence","2.94","",""
"10/08/2024 22:00:00 - 10/08/2024 23:00:00","BZN|FI","Without Sequence","2.19","",""
"10/08/2024 23:00:00 - 11/08/2024 00:00:00","BZN|FI","Without Sequence","0.43","",""
"11/08/2024 00:00:00 - 11/08/2024 01:00:00","BZN|FI","Without Sequence","0.00","",""
"11/08/2024 01:00:00 - 11/08/2024 02:00:00","BZN|FI","Without Sequence","-0.01","",""
"11/08/2024 02:00:00 - 11/08/2024 03:00:00","BZN|FI","Without Sequence","-0.01","",""
"11/08/2024 03:00:00 - 11/08/2024 04:00:00","BZN|FI","Without Sequence","-0.01","",""
"11/08/2024 04:00:00 - 11/08/2024 05:00:00","BZN|FI","Without Sequence","-0.01","",""
"11/08/2024 05:00:00 - 11/08/2024 06:00:00","BZN|FI","Without Sequence","-0.01","",""
"11/08/2024 06:00:00 - 11/08/2024 07:00:00","BZN|FI","Without Sequence","-0.01","",""
"11/08/2024 07:00:00 - 11/08/2024 08:00:00","BZN|FI","Without Sequence","0.47","",""
"11/08/2024 08:00:00 - 11/08/2024 09:00:00","BZN|FI","Without Sequence","0.89","",""
"11/08/2024 09:00:00 - 11/08/2024 10:00:00","BZN|FI","Without Sequence","0.00","",""
"11/08/2024 10:00:00 - 11/08/2024 11:00:00","BZN|FI","Without Sequence","-5.00","",""
"11/08/2024 11:00:00 - 11/08/2024 12:00:00","BZN|FI","Without Sequence","-6.09","",""
"11/08/2024 12:00:00 - 11/08/2024 13:00:00","BZN|FI","Without Sequence","-6.09","",""
"11/08/2024 13:00:00 - 11/08/2024 14:00:00","BZN|FI","Without Sequence","-7.01","",""
"11/08/2024 14:00:00 - 11/08/2024 15:00:00","BZN|FI","Without Sequence","-5.51","",""
"11/08/2024 15:00:00 - 11/08/2024 16:00:00","BZN|FI","Without Sequence","-7.01","",""
"11/08/2024 16:00:00 - 11/08/2024 17:00:00","BZN|FI","Without Sequence","-4.31","",""
"11/08/2024 17:00:00 - 11/08/2024 18:00:00","BZN|FI","Without Sequence","0.01","",""
"11/08/2024 18:00:00 - 11/08/2024 19:00:00","BZN|FI","Without Sequence","2.76","",""
"11/08/2024 19:00:00 - 11/08/2024 20:00:00","BZN|FI","Without Sequence","3.00","",""
"11/08/2024 20:00:00 - 11/08/2024 21:00:00","BZN|FI","Without Sequence","2.90","",""
"11/08/2024 21:00:00 - 11/08/2024 22:00:00","BZN|FI","Without Sequence","2.91","",""
"11/08/2024 22:00:00 - 11/08/2024 23:00:00","BZN|FI","Without Sequence","2.42","",""
"11/08/2024 23:00:00 - 12/08/2024 00:00:00","BZN|FI","Without Sequence","0.69","",""
"12/08/2024 00:00:00 - 12/08/2024 01:00:00","BZN|FI","Without Sequence","0.49","",""
"12/08/2024 01:00:00 - 12/08/2024 02:00:00","BZN|FI","Without Sequence","0.41","",""
"12/08/2024 02:00:00 - 12/08/2024 03:00:00","BZN|FI","Without Sequence","0.36","",""
"12/08/2024 03:00:00 - 12/08/2024 04:00:00","BZN|FI","Without Sequence","0.64","",""
"12/08/2024 04:00:00 - 12/08/2024 05:00:00","BZN|FI","Without Sequence","2.06","",""
"12/08/2024 05:00:00 - 12/08/2024 06:00:00","BZN|FI","Without Sequence","3.04","",""
"12/08/2024 06:00:00 - 12/08/2024 07:00:00","BZN|FI","Without Sequence","6.78","",""
"12/08/2024 07:00:00 - 12/08/2024 08:00:00","BZN|FI","Without Sequence","16.18","",""
"12/08/2024 08:00:00 - 12/08/2024 09:00:00","BZN|FI","Without Sequence","30.87","",""
"12/08/2024 09:00:00 - 12/08/2024 10:00:00","BZN|FI","Without Sequence","32.37","",""
"12/08/2024 10:00:00 - 12/08/2024 11:00:00","BZN|FI","Without Sequence","26.76","",""
"12/08/2024 11:00:00 - 12/08/2024 12:00:00","BZN|FI","Without Sequence","16.04","",""
"12/08/2024 12:00:00 - 12/08/2024 13:00:00","BZN|FI","Without Sequence","10.06","",""
"12/08/2024 13:00:00 - 12/08/2024 14:00:00","BZN|FI","Without Sequence","6.98","",""
"12/08/2024 14:00:00 - 12/08/2024 15:00:00","BZN|FI","Without Sequence","13.47","",""
"12/08/2024 15:00:00 - 12/08/2024 16:00:00","BZN|FI","Without Sequence","14.76","",""
"12/08/2024 16:00:00 - 12/08/2024 17:00:00","BZN|FI","Without Sequence","17.93","",""
"12/08/2024 17:00:00 - 12/08/2024 18:00:00","BZN|FI","Without Sequence","20.07","",""
"12/08/2024 18:00:00 - 12/08/2024 19:00:00","BZN|FI","Without Sequence","22.22","",""
"12/08/2024 19:00:00 - 12/08/2024 20:00:00","BZN|FI","Without Sequence","22.94","",""
"12/08/2024 20:00:00 - 12/08/2024 21:00:00","BZN|FI","Without Sequence","20.46","",""
"12/08/2024 21:00:00 - 12/08/2024 22:00:00","BZN|FI","Without Sequence","18.00","",""
"12/08/2024 22:00:00 - 12/08/2024 23:00:00","BZN|FI","Without Sequence","16.43","",""
"12/08/2024 23:00:00 - 13/08/2024 00:00:00","BZN|FI","Without Sequence","13.96","",""
"13/08/2024 00:00:00 - 13/08/2024 01:00:00","BZN|FI","Without Sequence","15.68","",""
"13/08/2024 01:00:00 - 13/08/2024 02:00:00","BZN|FI","Without Sequence","15.78","",""
"13/08/2024 02:00:00 - 13/08/2024 03:00:00","BZN|FI","Without Sequence","15.98","",""
"13/08/2024 03:00:00 - 13/08/2024 04:00:00","BZN|FI","Without Sequence","16.59","",""
"13/08/2024 04:00:00 - 13/08/2024 05:00:00","BZN|FI","Without Sequence","17.45","",""
"13/08/2024 05:00:00 - 13/08/2024 06:00:00","BZN|FI","Without Sequence","18.98","",""
"13/08/2024 06:00:00 - 13/08/2024 07:00:00","BZN|FI","Without Sequence","20.71","",""
"13/08/2024 07:00:00 - 13/08/2024 08:00:00","BZN|FI","Without Sequence","25.69","",""
"13/08/2024 08:00:00 - 13/08/2024 09:00:00","BZN|FI","Without Sequence","25.98","",""
"13/08/2024 09:00:00 - 13/08/2024 10:00:00","BZN|FI","Without Sequence","25.91","",""
"13/08/2024 10:00:00 - 13/08/2024 11:00:00","BZN|FI","Without Sequence","24.09","",""
"13/08/2024 11:00:00 - 13/08/2024 12:00:00","BZN|FI","Without Sequence","24.60","",""
"13/08/2024 12:00:00 - 13/08/2024 13:00:00","BZN|FI","Without Sequence","25.43","",""
"13/08/2024 13:00:00 - 13/08/2024 14:00:00","BZN|FI","Without Sequence","27.64","",""
"13/08/2024 14:00:00 - 13/08/2024 15:00:00","BZN|FI","Without Sequence","23.76","",""
"13/08/2024 15:00:00 - 13/08/2024 16:00:00","BZN|FI","Without Sequence","21.19","",""
"13/08/2024 16:00:00 - 13/08/2024 17:00:00","BZN|FI","Without Sequence","23.31","",""
"13/08/2024 17:00:00 - 13/08/2024 18:00:00","BZN|FI","Without Sequence","23.34","",""
"13/08/2024 18:00:00 - 13/08/2024 19:00:00","BZN|FI","Without Sequence","24.45","",""
"13/08/2024 19:00:00 - 13/08/2024 20:00:00","BZN|FI","Without Sequence","23.60","",""
"13/08/2024 20:00:00 - 13/08/2024 21:00:00","BZN|FI","Without Sequence","20.80","",""
"13/08/2024 21:00:00 - 13/08/2024 22:00:00","BZN|FI","Without Sequence","19.31","",""
"13/08/2024 22:00:00 - 13/08/2024 23:00:00","BZN|FI","Without Sequence","18.40","",""
"13/08/2024 23:00:00 - 14/08/2024 00:00:00","BZN|FI","Without Sequence","14.96","",""
"14/08/2024 00:00:00 - 14/08/2024 01:00:00","BZN|FI","Without Sequence","17.30","",""
"14/08/2024 01:00:00 - 14/08/2024 02:00:00","BZN|FI","Without Sequence","16.60","",""
"14/08/2024 02:00:00 - 14/08/2024 03:00:00","BZN|FI","Without Sequence","15.33","",""
"14/08/2024 03:00:00 - 14/08/2024 04:00:00","BZN|FI","Without Sequence","15.01","",""
"14/08/2024 04:00:00 - 14/08/2024 05:00:00","BZN|FI","Without Sequence","15.46","",""
"14/08/2024 05:00:00 - 14/08/2024 06:00:00","BZN|FI","Without Sequence","16.22","",""
"14/08/2024 06:00:00 - 14/08/2024 07:00:00","BZN|FI","Without Sequence","82.56","",""
"14/08/2024 07:00:00 - 14/08/2024 08:00:00","BZN|FI","Without Sequence","77.25","",""
"14/08/2024 08:00:00 - 14/08/2024 09:00:00","BZN|FI","Without Sequence","140.09","",""
"14/08/2024 09:00:00 - 14/08/2024 10:00:00","BZN|FI","Without Sequence","70.04","",""
"14/08/2024 10:00:00 - 14/08/2024 11:00:00","BZN|FI","Without Sequence","82.73","",""
"14/08/2024 11:00:00 - 14/08/2024 12:00:00","BZN|FI","Without Sequence","77.15","",""
"14/08/2024 12:00:00 - 14/08/2024 13:00:00","BZN|FI","Without Sequence","68.85","",""
"14/08/2024 13:00:00 - 14/08/2024 14:00:00","BZN|FI","Without Sequence","75.56","",""
"14/08/2024 14:00:00 - 14/08/2024 15:00:00","BZN|FI","Without Sequence","86.38","",""
"14/08/2024 15:00:00 - 14/08/2024 16:00:00","BZN|FI","Without Sequence","76.70","",""
"14/08/2024 16:00:00 - 14/08/2024 17:00:00","BZN|FI","Without Sequence","90.02","",""
"14/08/2024 17:00:00 - 14/08/2024 18:00:00","BZN|FI","Without Sequence","69.63","",""
"14/08/2024 18:00:00 - 14/08/2024 19:00:00","BZN|FI","Without Sequence","80.95","",""
"14/08/2024 19:00:00 - 14/08/2024 20:00:00","BZN|FI","Without Sequence","50.50","",""
"14/08/2024 20:00:00 - 14/08/2024 21:00:00","BZN|FI","Without Sequence","25.15","",""
"14/08/2024 21:00:00 - 14/08/2024 22:00:00","BZN|FI","Without Sequence","18.84","",""
"14/08/2024 22:00:00 - 14/08/2024 23:00:00","BZN|FI","Without Sequence","18.70","",""
"14/08/2024 23:00:00 - 15/08/2024 00:00:00","BZN|FI","Without Sequence","15.15","",""
"15/08/2024 00:00:00 - 15/08/2024 01:00:00","BZN|FI","Without Sequence","7.80","",""
"15/08/2024 01:00:00 - 15/08/2024 02:00:00","BZN|FI","Without Sequence","5.86","",""
"15/08/2024 02:00:00 - 15/08/2024 03:00:00","BZN|FI","Without Sequence","4.20","",""
"15/08/2024 03:00:00 - 15/08/2024 04:00:00","BZN|FI","Without Sequence","3.90","",""
"15/08/2024 04:00:00 - 15/08/2024 05:00:00","BZN|FI","Without Sequence","4.12","",""
"15/08/2024 05:00:00 - 15/08/2024 06:00:00","BZN|FI","Without Sequence","7.00","",""
"15/08/2024 06:00:00 - 15/08/2024 07:00:00","BZN|FI","Without Sequence","9.19","",""
"15/08/2024 07:00:00 - 15/08/2024 08:00:00","BZN|FI","Without Sequence","15.27","",""
"15/08/2024 08:00:00 - 15/08/2024 09:00:00","BZN|FI","Without Sequence","19.96","",""
"15/08/2024 09:00:00 - 15/08/2024 10:00:00","BZN|FI","Without Sequence","19.94","",""
"15/08/2024 10:00:00 - 15/08/2024 11:00:00","BZN|FI","Without Sequence","19.03","",""
"15/08/2024 11:00:00 - 15/08/2024 12:00:00","BZN|FI","Without Sequence","15.18","",""
"15/08/2024 12:00:00 - 15/08/2024 13:00:00","BZN|FI","Without Sequence","9.86","",""
"15/08/2024 13:00:00 - 15/08/2024 14:00:00","BZN|FI","Without Sequence","4.19","",""
"15/08/2024 14:00:00 - 15/08/2024 15:00:00","BZN|FI","Without Sequence","3.18","",""
"15/08/2024 15:00:00 - 15/08/2024 16:00:00","BZN|FI","Without Sequence","4.36","",""
"15/08/2024 16:00:00 - 15/08/2024 17:00:00","BZN|FI","Without Sequence","12.27","",""
"15/08/2024 17:00:00 - 15/08/2024 18:00:00","BZN|FI","Without Sequence","12.14","",""
"15/08/2024 18:00:00 - 15/08/2024 19:00:00","BZN|FI","Without Sequence","11.76","",""
"15/08/2024 19:00:00 - 15/08/2024 20:00:00","BZN|FI","Without Sequence","8.95","",""
"15/08/2024 20:00:00 - 15/08/2024 21:00:00","BZN|FI","Without Sequence","5.04","",""
"15/08/2024 21:00:00 - 15/08/2024 22:00:00","BZN|FI","Without Sequence","4.18","",""
"15/08/2024 22:00:00 - 15/08/2024 23:00:00","BZN|FI","Without Sequence","1.82","",""
"15/08/2024 23:00:00 - 16/08/2024 00:00:00","BZN|FI","Without Sequence","-0.07","",""
"16/08/2024 00:00:00 - 16/08/2024 01:00:00","BZN|FI","Without Sequence","-0.01","",""
"16/08/2024 01:00:00 - 16/08/2024 02:00:00","BZN|FI","Without Sequence","-0.11","",""
"16/08/2024 02:00:00 - 16/08/2024 03:00:00","BZN|FI","Without Sequence","-0.58","",""
"16/08/2024 03:00:00 - 16/08/2024 04:00:00","BZN|FI","Without Sequence","-0.80","",""
"16/08/2024 04:00:00 - 16/08/2024 05:00:00","BZN|FI","Without Sequence","-0.15","",""
"16/08/2024 05:00:00 - 16/08/2024 06:00:00","BZN|FI","Without Sequence","-0.01","",""
"16/08/2024 06:00:00 - 16/08/2024 07:00:00","BZN|FI","Without Sequence","0.01","",""
"16/08/2024 07:00:00 - 16/08/2024 08:00:00","BZN|FI","Without Sequence","3.08","",""
"16/08/2024 08:00:00 - 16/08/2024 09:00:00","BZN|FI","Without Sequence","6.15","",""
"16/08/2024 09:00:00 - 16/08/2024 10:00:00","BZN|FI","Without Sequence","7.89","",""
"16/08/2024 10:00:00 - 16/08/2024 11:00:00","BZN|FI","Without Sequence","9.78","",""
"16/08/2024 11:00:00 - 16/08/2024 12:00:00","BZN|FI","Without Sequence","10.81","",""
"16/08/2024 12:00:00 - 16/08/2024 13:00:00","BZN|FI","Without Sequence","11.81","",""
"16/08/2024 13:00:00 - 16/08/2024 14:00:00","BZN|FI","Without Sequence","11.84","",""
"16/08/2024 14:00:00 - 16/08/2024 15:00:00","BZN|FI","Without Sequence","10.88","",""
"16/08/2024 15:00:00 - 16/08/2024 16:00:00","BZN|FI","Without Sequence","11.87","",""
"16/08/2024 16:00:00 - 16/08/2024 17:00:00","BZN|FI","Without Sequence","11.07","",""
"16/08/2024 17:00:00 - 16/08/2024 18:00:00","BZN|FI","Without Sequence","13.33","",""
"16/08/2024 18:00:00 - 16/08/2024 19:00:00","BZN|FI","Without Sequence","14.35","",""
"16/08/2024 19:00:00 - 16/08/2024 20:00:00","BZN|FI","Without Sequence","14.85","",""
"16/08/2024 20:00:00 - 16/08/2024 21:00:00","BZN|FI","Without Sequence","14.88","",""
"16/08/2024 21:00:00 - 16/08/2024 22:00:00","BZN|FI","Without Sequence","14.39","",""
"16/08/2024 22:00:00 - 16/08/2024 23:00:00","BZN|FI","Without Sequence","13.66","",""
"16/08/2024 23:00:00 - 17/08/2024 00:00:00","BZN|FI","Without Sequence","11.32","",""
"17/08/2024 00:00:00 - 17/08/2024 01:00:00","BZN|FI","Without Sequence","11.77","",""
"17/08/2024 01:00:00 - 17/08/2024 02:00:00","BZN|FI","Without Sequence","9.60","",""
"17/08/2024 02:00:00 - 17/08/2024 03:00:00","BZN|FI","Without Sequence","8.06","",""
"17/08/2024 03:00:00 - 17/08/2024 04:00:00","BZN|FI","Without Sequence","7.93","",""
"17/08/2024 04:00:00 - 17/08/2024 05:00:00","BZN|FI","Without Sequence","7.71","",""
"17/08/2024 05:00:00 - 17/08/2024 06:00:00","BZN|FI","Without Sequence","7.98","",""
"17/08/2024 06:00:00 - 17/08/2024 07:00:00","BZN|FI","Without Sequence","18.23","",""
"17/08/2024 07:00:00 - 17/08/2024 08:00:00","BZN|FI","Without Sequence","25.99","",""
"17/08/2024 08:00:00 - 17/08/2024 09:00:00","BZN|FI","Without Sequence","58.26","",""
"17/08/2024 09:00:00 - 17/08/2024 10:00:00","BZN|FI","Without Sequence","68.94","",""
"17/08/2024 10:00:00 - 17/08/2024 11:00:00","BZN|FI","Without Sequence","59.82","",""
"17/08/2024 11:00:00 - 17/08/2024 12:00:00","BZN|FI","Without Sequence","46.50","",""
"17/08/2024 12:00:00 - 17/08/2024 13:00:00","BZN|FI","Without Sequence","47.92","",""
"17/08/2024 13:00:00 - 17/08/2024 14:00:00","BZN|FI","Without Sequence","44.12","",""
"17/08/2024 14:00:00 - 17/08/2024 15:00:00","BZN|FI","Without Sequence","53.36","",""
"17/08/2024 15:00:00 - 17/08/2024 16:00:00","BZN|FI","Without Sequence","56.61","",""
"17/08/2024 16:00:00 - 17/08/2024 17:00:00","BZN|FI","Without Sequence","37.39","",""
"17/08/2024 17:00:00 - 17/08/2024 18:00:00","BZN|FI","Without Sequence","110.09","",""
"17/08/2024 18:00:00 - 17/08/2024 19:00:00","BZN|FI","Without Sequence","67.67","",""
"17/08/2024 19:00:00 - 17/08/2024 20:00:00","BZN|FI","Without Sequence","32.49","",""
"17/08/2024 20:00:00 - 17/08/2024 21:00:00","BZN|FI","Without Sequence","23.04","",""
"17/08/2024 21:00:00 - 17/08/2024 22:00:00","BZN|FI","Without Sequence","24.92","",""
"17/08/2024 22:00:00 - 17/08/2024 23:00:00","BZN|FI","Without Sequence","23.53","",""
"17/08/2024 23:00:00 - 18/08/2024 00:00:00","BZN|FI","Without Sequence","11.92","",""
"18/08/2024 00:00:00 - 18/08/2024 01:00:00","BZN|FI","Without Sequence","8.98","",""
"18/08/2024 01:00:00 - 18/08/2024 02:00:00","BZN|FI","Without Sequence","8.23","",""
"18/08/2024 02:00:00 - 18/08/2024 03:00:00","BZN|FI","Without Sequence","9.20","",""
"18/08/2024 03:00:00 - 18/08/2024 04:00:00","BZN|FI","Without Sequence","9.99","",""
"18/08/2024 04:00:00 - 18/08/2024 05:00:00","BZN|FI","Without Sequence","10.15","",""
"18/08/2024 05:00:00 - 18/08/2024 06:00:00","BZN|FI","Without Sequence","10.27","",""
"18/08/2024 06:00:00 - 18/08/2024 07:00:00","BZN|FI","Without Sequence","20.30","",""
"18/08/2024 07:00:00 - 18/08/2024 08:00:00","BZN|FI","Without Sequence","30.52","",""
"18/08/2024 08:00:00 - 18/08/2024 09:00:00","BZN|FI","Without Sequence","31.92","",""
"18/08/2024 09:00:00 - 18/08/2024 10:00:00","BZN|FI","Without Sequence","33.20","",""
"18/08/2024 10:00:00 - 18/08/2024 11:00:00","BZN|FI","Without Sequence","32.27","",""
"18/08/2024 11:00:00 - 18/08/2024 12:00:00","BZN|FI","Without Sequence","30.47","",""
"18/08/2024 12:00:00 - 18/08/2024 13:00:00","BZN|FI","Without Sequence","28.97","",""
"18/08/2024 13:00:00 - 18/08/2024 14:00:00","BZN|FI","Without Sequence","29.98","",""
"18/08/2024 14:00:00 - 18/08/2024 15:00:00","BZN|FI","Without Sequence","16.86","",""
"18/08/2024 15:00:00 - 18/08/2024 16:00:00","BZN|FI","Without Sequence","28.11","",""
"18/08/2024 16:00:00 - 18/08/2024 17:00:00","BZN|FI","Without Sequence","29.35","",""
"18/08/2024 17:00:00 - 18/08/2024 18:00:00","BZN|FI","Without Sequence","33.59","",""
"18/08/2024 18:00:00 - 18/08/2024 19:00:00","BZN|FI","Without Sequence","29.41","",""
"18/08/2024 19:00:00 - 18/08/2024 20:00:00","BZN|FI","Without Sequence","15.83","",""
"18/08/2024 20:00:00 - 18/08/2024 21:00:00","BZN|FI","Without Sequence","9.02","",""
"18/08/2024 21:00:00 - 18/08/2024 22:00:00","BZN|FI","Without Sequence","6.76","",""
"18/08/2024 22:00:00 - 18/08/2024 23:00:00","BZN|FI","Without Sequence","4.90","",""
"18/08/2024 23:00:00 - 19/08/2024 00:00:00","BZN|FI","Without Sequence","3.08","",""
"19/08/2024 00:00:00 - 19/08/2024 01:00:00","BZN|FI","Without Sequence","3.23","",""
"19/08/2024 01:00:00 - 19/08/2024 02:00:00","BZN|FI","Without Sequence","3.69","",""
"19/08/2024 02:00:00 - 19/08/2024 03:00:00","BZN|FI","Without Sequence","3.52","",""
"19/08/2024 03:00:00 - 19/08/2024 04:00:00","BZN|FI","Without Sequence","3.49","",""
"19/08/2024 04:00:00 - 19/08/2024 05:00:00","BZN|FI","Without Sequence","3.49","",""
"19/08/2024 05:00:00 - 19/08/2024 06:00:00","BZN|FI","Without Sequence","5.00","",""
"19/08/2024 06:00:00 - 19/08/2024 07:00:00","BZN|FI","Without Sequence","5.34","",""
"19/08/2024 07:00:00 - 19/08/2024 08:00:00","BZN|FI","Without Sequence","10.31","",""
"19/08/2024 08:00:00 - 19/08/2024 09:00:00","BZN|FI","Without Sequence","11.98","",""
"19/08/2024 09:00:00 - 19/08/2024 10:00:00","BZN|FI","Without Sequence","9.47","",""
"19/08/2024 10:00:00 - 19/08/2024 11:00:00","BZN|FI","Without Sequence","7.22","",""
"19/08/2024 11:00:00 - 19/08/2024 12:00:00","BZN|FI","Without Sequence","5.91","",""
"19/08/2024 12:00:00 - 19/08/2024 13:00:00","BZN|FI","Without Sequence","6.90","",""
"19/08/2024 13:00:00 - 19/08/2024 14:00:00","BZN|FI","Without Sequence","6.21","",""
"19/08/2024 14:00:00 - 19/08/2024 15:00:00","BZN|FI","Without Sequence","6.46","",""
"19/08/2024 15:00:00 - 19/08/2024 16:00:00","BZN|FI","Without Sequence","7.63","",""
"19/08/2024 16:00:00 - 19/08/2024 17:00:00","BZN|FI","Without Sequence","9.97","",""
"19/08/2024 17:00:00 - 19/08/2024 18:00:00","BZN|FI","Without Sequence","12.06","",""
"19/08/2024 18:00:00 - 19/08/2024 19:00:00","BZN|FI","Without Sequence","13.36","",""
"19/08/2024 19:00:00 - 19/08/2024 20:00:00","BZN|FI","Without Sequence","13.97","",""
"19/08/2024 20:00:00 - 19/08/2024 21:00:00","BZN|FI","Without Sequence","12.67","",""
"19/08/2024 21:00:00 - 19/08/2024 22:00:00","BZN|FI","Without Sequence","11.90","",""
"19/08/2024 22:00:00 - 19/08/2024 23:00:00","BZN|FI","Without Sequence","9.91","",""
"19/08/2024 23:00:00 - 20/08/2024 00:00:00","BZN|FI","Without Sequence","7.28","",""
"20/08/2024 00:00:00 - 20/08/2024 01:00:00","BZN|FI","Without Sequence","4.22","",""
"20/08/2024 01:00:00 - 20/08/2024 02:00:00","BZN|FI","Without Sequence","3.89","",""
"20/08/2024 02:00:00 - 20/08/2024 03:00:00","BZN|FI","Without Sequence","3.80","",""
"20/08/2024 03:00:00 - 20/08/2024 04:00:00","BZN|FI","Without Sequence","3.79","",""
"20/08/2024 04:00:00 - 20/08/2024 05:00:00","BZN|FI","Without Sequence","3.99","",""
"20/08/2024 05:00:00 - 20/08/2024 06:00:00","BZN|FI","Without Sequence","4.14","",""
"20/08/2024 06:00:00 - 20/08/2024 07:00:00","BZN|FI","Without Sequence","5.18","",""
"20/08/2024 07:00:00 - 20/08/2024 08:00:00","BZN|FI","Without Sequence","28.71","",""
"20/08/2024 08:00:00 - 20/08/2024 09:00:00","BZN|FI","Without Sequence","70.07","",""
"20/08/2024 09:00:00 - 20/08/2024 10:00:00","BZN|FI","Without Sequence","54.64","",""
"20/08/2024 10:00:00 - 20/08/2024 11:00:00","BZN|FI","Without Sequence","35.61","",""
"20/08/2024 11:00:00 - 20/08/2024 12:00:00","BZN|FI","Without Sequence","9.75","",""
"20/08/2024 12:00:00 - 20/08/2024 13:00:00","BZN|FI","Without Sequence","7.82","",""
"20/08/2024 13:00:00 - 20/08/2024 14:00:00","BZN|FI","Without Sequence","5.78","",""
"20/08/2024 14:00:00 - 20/08/2024 15:00:00","BZN|FI","Without Sequence","5.33","",""
"20/08/2024 15:00:00 - 20/08/2024 16:00:00","BZN|FI","Without Sequence","4.96","",""
"20/08/2024 16:00:00 - 20/08/2024 17:00:00","BZN|FI","Without Sequence","5.24","",""
"20/08/2024 17:00:00 - 20/08/2024 18:00:00","BZN|FI","Without Sequence","6.57","",""
"20/08/2024 18:00:00 - 20/08/2024 19:00:00","BZN|FI","Without Sequence","7.00","",""
"20/08/2024 19:00:00 - 20/08/2024 20:00:00","BZN|FI","Without Sequence","6.54","",""
"20/08/2024 20:00:00 - 20/08/2024 21:00:00","BZN|FI","Without Sequence","5.06","",""
"20/08/2024 21:00:00 - 20/08/2024 22:00:00","BZN|FI","Without Sequence","3.56","",""
