"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"09/06/2021 16:00:00 - 09/06/2021 17:00:00","BZN|FI","Without Sequence","57.22","",""
"09/06/2021 17:00:00 - 09/06/2021 18:00:00","BZN|FI","Without Sequence","63.06","",""
"09/06/2021 18:00:00 - 09/06/2021 19:00:00","BZN|FI","Without Sequence","90.59","",""
"09/06/2021 19:00:00 - 09/06/2021 20:00:00","BZN|FI","Without Sequence","84.16","",""
"09/06/2021 20:00:00 - 09/06/2021 21:00:00","BZN|FI","Without Sequence","52.96","",""
"09/06/2021 21:00:00 - 09/06/2021 22:00:00","BZN|FI","Without Sequence","51.22","",""
"09/06/2021 22:00:00 - 09/06/2021 23:00:00","BZN|FI","Without Sequence","49.99","",""
"09/06/2021 23:00:00 - 10/06/2021 00:00:00","BZN|FI","Without Sequence","41.91","",""
"10/06/2021 00:00:00 - 10/06/2021 01:00:00","BZN|FI","Without Sequence","47.52","",""
"10/06/2021 01:00:00 - 10/06/2021 02:00:00","BZN|FI","Without Sequence","48.79","",""
"10/06/2021 02:00:00 - 10/06/2021 03:00:00","BZN|FI","Without Sequence","47.21","",""
"10/06/2021 03:00:00 - 10/06/2021 04:00:00","BZN|FI","Without Sequence","46.52","",""
"10/06/2021 04:00:00 - 10/06/2021 05:00:00","BZN|FI","Without Sequence","48.68","",""
"10/06/2021 05:00:00 - 10/06/2021 06:00:00","BZN|FI","Without Sequence","48.54","",""
"10/06/2021 06:00:00 - 10/06/2021 07:00:00","BZN|FI","Without Sequence","82.57","",""
"10/06/2021 07:00:00 - 10/06/2021 08:00:00","BZN|FI","Without Sequence","90.00","",""
"10/06/2021 08:00:00 - 10/06/2021 09:00:00","BZN|FI","Without Sequence","96.79","",""
"10/06/2021 09:00:00 - 10/06/2021 10:00:00","BZN|FI","Without Sequence","99.64","",""
"10/06/2021 10:00:00 - 10/06/2021 11:00:00","BZN|FI","Without Sequence","95.59","",""
"10/06/2021 11:00:00 - 10/06/2021 12:00:00","BZN|FI","Without Sequence","89.99","",""
"10/06/2021 12:00:00 - 10/06/2021 13:00:00","BZN|FI","Without Sequence","89.93","",""
"10/06/2021 13:00:00 - 10/06/2021 14:00:00","BZN|FI","Without Sequence","82.28","",""
"10/06/2021 14:00:00 - 10/06/2021 15:00:00","BZN|FI","Without Sequence","81.32","",""
"10/06/2021 15:00:00 - 10/06/2021 16:00:00","BZN|FI","Without Sequence","65.04","",""
"10/06/2021 16:00:00 - 10/06/2021 17:00:00","BZN|FI","Without Sequence","64.27","",""
"10/06/2021 17:00:00 - 10/06/2021 18:00:00","BZN|FI","Without Sequence","66.65","",""
"10/06/2021 18:00:00 - 10/06/2021 19:00:00","BZN|FI","Without Sequence","86.01","",""
"10/06/2021 19:00:00 - 10/06/2021 20:00:00","BZN|FI","Without Sequence","89.98","",""
"10/06/2021 20:00:00 - 10/06/2021 21:00:00","BZN|FI","Without Sequence","56.94","",""
"10/06/2021 21:00:00 - 10/06/2021 22:00:00","BZN|FI","Without Sequence","52.71","",""
"10/06/2021 22:00:00 - 10/06/2021 23:00:00","BZN|FI","Without Sequence","51.75","",""
"10/06/2021 23:00:00 - 11/06/2021 00:00:00","BZN|FI","Without Sequence","41.70","",""
"11/06/2021 00:00:00 - 11/06/2021 01:00:00","BZN|FI","Without Sequence","37.98","",""
"11/06/2021 01:00:00 - 11/06/2021 02:00:00","BZN|FI","Without Sequence","34.26","",""
"11/06/2021 02:00:00 - 11/06/2021 03:00:00","BZN|FI","Without Sequence","32.70","",""
"11/06/2021 03:00:00 - 11/06/2021 04:00:00","BZN|FI","Without Sequence","31.85","",""
"11/06/2021 04:00:00 - 11/06/2021 05:00:00","BZN|FI","Without Sequence","33.40","",""
"11/06/2021 05:00:00 - 11/06/2021 06:00:00","BZN|FI","Without Sequence","40.32","",""
"11/06/2021 06:00:00 - 11/06/2021 07:00:00","BZN|FI","Without Sequence","89.71","",""
"11/06/2021 07:00:00 - 11/06/2021 08:00:00","BZN|FI","Without Sequence","103.64","",""
"11/06/2021 08:00:00 - 11/06/2021 09:00:00","BZN|FI","Without Sequence","108.62","",""
"11/06/2021 09:00:00 - 11/06/2021 10:00:00","BZN|FI","Without Sequence","98.96","",""
"11/06/2021 10:00:00 - 11/06/2021 11:00:00","BZN|FI","Without Sequence","82.30","",""
"11/06/2021 11:00:00 - 11/06/2021 12:00:00","BZN|FI","Without Sequence","83.07","",""
"11/06/2021 12:00:00 - 11/06/2021 13:00:00","BZN|FI","Without Sequence","80.02","",""
"11/06/2021 13:00:00 - 11/06/2021 14:00:00","BZN|FI","Without Sequence","68.63","",""
"11/06/2021 14:00:00 - 11/06/2021 15:00:00","BZN|FI","Without Sequence","75.00","",""
"11/06/2021 15:00:00 - 11/06/2021 16:00:00","BZN|FI","Without Sequence","48.74","",""
"11/06/2021 16:00:00 - 11/06/2021 17:00:00","BZN|FI","Without Sequence","36.78","",""
"11/06/2021 17:00:00 - 11/06/2021 18:00:00","BZN|FI","Without Sequence","55.91","",""
"11/06/2021 18:00:00 - 11/06/2021 19:00:00","BZN|FI","Without Sequence","82.98","",""
"11/06/2021 19:00:00 - 11/06/2021 20:00:00","BZN|FI","Without Sequence","86.87","",""
"11/06/2021 20:00:00 - 11/06/2021 21:00:00","BZN|FI","Without Sequence","28.02","",""
"11/06/2021 21:00:00 - 11/06/2021 22:00:00","BZN|FI","Without Sequence","21.21","",""
"11/06/2021 22:00:00 - 11/06/2021 23:00:00","BZN|FI","Without Sequence","17.65","",""
"11/06/2021 23:00:00 - 12/06/2021 00:00:00","BZN|FI","Without Sequence","12.98","",""
"12/06/2021 00:00:00 - 12/06/2021 01:00:00","BZN|FI","Without Sequence","14.02","",""
"12/06/2021 01:00:00 - 12/06/2021 02:00:00","BZN|FI","Without Sequence","13.12","",""
"12/06/2021 02:00:00 - 12/06/2021 03:00:00","BZN|FI","Without Sequence","10.42","",""
"12/06/2021 03:00:00 - 12/06/2021 04:00:00","BZN|FI","Without Sequence","10.00","",""
"12/06/2021 04:00:00 - 12/06/2021 05:00:00","BZN|FI","Without Sequence","10.00","",""
"12/06/2021 05:00:00 - 12/06/2021 06:00:00","BZN|FI","Without Sequence","11.80","",""
"12/06/2021 06:00:00 - 12/06/2021 07:00:00","BZN|FI","Without Sequence","15.11","",""
"12/06/2021 07:00:00 - 12/06/2021 08:00:00","BZN|FI","Without Sequence","16.55","",""
"12/06/2021 08:00:00 - 12/06/2021 09:00:00","BZN|FI","Without Sequence","22.37","",""
"12/06/2021 09:00:00 - 12/06/2021 10:00:00","BZN|FI","Without Sequence","22.73","",""
"12/06/2021 10:00:00 - 12/06/2021 11:00:00","BZN|FI","Without Sequence","22.95","",""
"12/06/2021 11:00:00 - 12/06/2021 12:00:00","BZN|FI","Without Sequence","24.53","",""
"12/06/2021 12:00:00 - 12/06/2021 13:00:00","BZN|FI","Without Sequence","17.92","",""
"12/06/2021 13:00:00 - 12/06/2021 14:00:00","BZN|FI","Without Sequence","46.56","",""
"12/06/2021 14:00:00 - 12/06/2021 15:00:00","BZN|FI","Without Sequence","58.15","",""
"12/06/2021 15:00:00 - 12/06/2021 16:00:00","BZN|FI","Without Sequence","58.90","",""
"12/06/2021 16:00:00 - 12/06/2021 17:00:00","BZN|FI","Without Sequence","58.91","",""
"12/06/2021 17:00:00 - 12/06/2021 18:00:00","BZN|FI","Without Sequence","52.77","",""
"12/06/2021 18:00:00 - 12/06/2021 19:00:00","BZN|FI","Without Sequence","51.94","",""
"12/06/2021 19:00:00 - 12/06/2021 20:00:00","BZN|FI","Without Sequence","51.02","",""
"12/06/2021 20:00:00 - 12/06/2021 21:00:00","BZN|FI","Without Sequence","44.39","",""
"12/06/2021 21:00:00 - 12/06/2021 22:00:00","BZN|FI","Without Sequence","45.02","",""
"12/06/2021 22:00:00 - 12/06/2021 23:00:00","BZN|FI","Without Sequence","44.16","",""
"12/06/2021 23:00:00 - 13/06/2021 00:00:00","BZN|FI","Without Sequence","35.95","",""
"13/06/2021 00:00:00 - 13/06/2021 01:00:00","BZN|FI","Without Sequence","20.41","",""
"13/06/2021 01:00:00 - 13/06/2021 02:00:00","BZN|FI","Without Sequence","9.94","",""
"13/06/2021 02:00:00 - 13/06/2021 03:00:00","BZN|FI","Without Sequence","7.05","",""
"13/06/2021 03:00:00 - 13/06/2021 04:00:00","BZN|FI","Without Sequence","4.87","",""
"13/06/2021 04:00:00 - 13/06/2021 05:00:00","BZN|FI","Without Sequence","4.44","",""
"13/06/2021 05:00:00 - 13/06/2021 06:00:00","BZN|FI","Without Sequence","3.04","",""
"13/06/2021 06:00:00 - 13/06/2021 07:00:00","BZN|FI","Without Sequence","3.76","",""
"13/06/2021 07:00:00 - 13/06/2021 08:00:00","BZN|FI","Without Sequence","8.26","",""
"13/06/2021 08:00:00 - 13/06/2021 09:00:00","BZN|FI","Without Sequence","4.05","",""
"13/06/2021 09:00:00 - 13/06/2021 10:00:00","BZN|FI","Without Sequence","4.08","",""
"13/06/2021 10:00:00 - 13/06/2021 11:00:00","BZN|FI","Without Sequence","9.59","",""
"13/06/2021 11:00:00 - 13/06/2021 12:00:00","BZN|FI","Without Sequence","14.97","",""
"13/06/2021 12:00:00 - 13/06/2021 13:00:00","BZN|FI","Without Sequence","4.01","",""
"13/06/2021 13:00:00 - 13/06/2021 14:00:00","BZN|FI","Without Sequence","1.14","",""
"13/06/2021 14:00:00 - 13/06/2021 15:00:00","BZN|FI","Without Sequence","1.00","",""
"13/06/2021 15:00:00 - 13/06/2021 16:00:00","BZN|FI","Without Sequence","3.98","",""
"13/06/2021 16:00:00 - 13/06/2021 17:00:00","BZN|FI","Without Sequence","3.22","",""
"13/06/2021 17:00:00 - 13/06/2021 18:00:00","BZN|FI","Without Sequence","18.73","",""
"13/06/2021 18:00:00 - 13/06/2021 19:00:00","BZN|FI","Without Sequence","48.05","",""
"13/06/2021 19:00:00 - 13/06/2021 20:00:00","BZN|FI","Without Sequence","48.37","",""
"13/06/2021 20:00:00 - 13/06/2021 21:00:00","BZN|FI","Without Sequence","48.02","",""
"13/06/2021 21:00:00 - 13/06/2021 22:00:00","BZN|FI","Without Sequence","45.93","",""
"13/06/2021 22:00:00 - 13/06/2021 23:00:00","BZN|FI","Without Sequence","36.28","",""
"13/06/2021 23:00:00 - 14/06/2021 00:00:00","BZN|FI","Without Sequence","30.60","",""
"14/06/2021 00:00:00 - 14/06/2021 01:00:00","BZN|FI","Without Sequence","27.97","",""
"14/06/2021 01:00:00 - 14/06/2021 02:00:00","BZN|FI","Without Sequence","26.29","",""
"14/06/2021 02:00:00 - 14/06/2021 03:00:00","BZN|FI","Without Sequence","24.17","",""
"14/06/2021 03:00:00 - 14/06/2021 04:00:00","BZN|FI","Without Sequence","26.86","",""
"14/06/2021 04:00:00 - 14/06/2021 05:00:00","BZN|FI","Without Sequence","28.48","",""
"14/06/2021 05:00:00 - 14/06/2021 06:00:00","BZN|FI","Without Sequence","62.77","",""
"14/06/2021 06:00:00 - 14/06/2021 07:00:00","BZN|FI","Without Sequence","84.33","",""
"14/06/2021 07:00:00 - 14/06/2021 08:00:00","BZN|FI","Without Sequence","96.23","",""
"14/06/2021 08:00:00 - 14/06/2021 09:00:00","BZN|FI","Without Sequence","93.00","",""
"14/06/2021 09:00:00 - 14/06/2021 10:00:00","BZN|FI","Without Sequence","83.70","",""
"14/06/2021 10:00:00 - 14/06/2021 11:00:00","BZN|FI","Without Sequence","71.56","",""
"14/06/2021 11:00:00 - 14/06/2021 12:00:00","BZN|FI","Without Sequence","75.85","",""
"14/06/2021 12:00:00 - 14/06/2021 13:00:00","BZN|FI","Without Sequence","73.73","",""
"14/06/2021 13:00:00 - 14/06/2021 14:00:00","BZN|FI","Without Sequence","72.26","",""
"14/06/2021 14:00:00 - 14/06/2021 15:00:00","BZN|FI","Without Sequence","71.01","",""
"14/06/2021 15:00:00 - 14/06/2021 16:00:00","BZN|FI","Without Sequence","72.48","",""
"14/06/2021 16:00:00 - 14/06/2021 17:00:00","BZN|FI","Without Sequence","70.24","",""
"14/06/2021 17:00:00 - 14/06/2021 18:00:00","BZN|FI","Without Sequence","82.08","",""
"14/06/2021 18:00:00 - 14/06/2021 19:00:00","BZN|FI","Without Sequence","88.85","",""
"14/06/2021 19:00:00 - 14/06/2021 20:00:00","BZN|FI","Without Sequence","92.72","",""
"14/06/2021 20:00:00 - 14/06/2021 21:00:00","BZN|FI","Without Sequence","84.08","",""
"14/06/2021 21:00:00 - 14/06/2021 22:00:00","BZN|FI","Without Sequence","65.72","",""
"14/06/2021 22:00:00 - 14/06/2021 23:00:00","BZN|FI","Without Sequence","57.93","",""
"14/06/2021 23:00:00 - 15/06/2021 00:00:00","BZN|FI","Without Sequence","46.92","",""
"15/06/2021 00:00:00 - 15/06/2021 01:00:00","BZN|FI","Without Sequence","18.04","",""
"15/06/2021 01:00:00 - 15/06/2021 02:00:00","BZN|FI","Without Sequence","10.02","",""
"15/06/2021 02:00:00 - 15/06/2021 03:00:00","BZN|FI","Without Sequence","2.58","",""
"15/06/2021 03:00:00 - 15/06/2021 04:00:00","BZN|FI","Without Sequence","1.80","",""
"15/06/2021 04:00:00 - 15/06/2021 05:00:00","BZN|FI","Without Sequence","3.17","",""
"15/06/2021 05:00:00 - 15/06/2021 06:00:00","BZN|FI","Without Sequence","36.27","",""
"15/06/2021 06:00:00 - 15/06/2021 07:00:00","BZN|FI","Without Sequence","87.28","",""
"15/06/2021 07:00:00 - 15/06/2021 08:00:00","BZN|FI","Without Sequence","84.06","",""
"15/06/2021 08:00:00 - 15/06/2021 09:00:00","BZN|FI","Without Sequence","84.09","",""
"15/06/2021 09:00:00 - 15/06/2021 10:00:00","BZN|FI","Without Sequence","84.05","",""
"15/06/2021 10:00:00 - 15/06/2021 11:00:00","BZN|FI","Without Sequence","86.33","",""
"15/06/2021 11:00:00 - 15/06/2021 12:00:00","BZN|FI","Without Sequence","84.67","",""
"15/06/2021 12:00:00 - 15/06/2021 13:00:00","BZN|FI","Without Sequence","84.32","",""
"15/06/2021 13:00:00 - 15/06/2021 14:00:00","BZN|FI","Without Sequence","84.40","",""
"15/06/2021 14:00:00 - 15/06/2021 15:00:00","BZN|FI","Without Sequence","83.87","",""
"15/06/2021 15:00:00 - 15/06/2021 16:00:00","BZN|FI","Without Sequence","60.20","",""
"15/06/2021 16:00:00 - 15/06/2021 17:00:00","BZN|FI","Without Sequence","69.34","",""
"15/06/2021 17:00:00 - 15/06/2021 18:00:00","BZN|FI","Without Sequence","84.41","",""
"15/06/2021 18:00:00 - 15/06/2021 19:00:00","BZN|FI","Without Sequence","94.60","",""
"15/06/2021 19:00:00 - 15/06/2021 20:00:00","BZN|FI","Without Sequence","100.00","",""
"15/06/2021 20:00:00 - 15/06/2021 21:00:00","BZN|FI","Without Sequence","71.59","",""
"15/06/2021 21:00:00 - 15/06/2021 22:00:00","BZN|FI","Without Sequence","77.05","",""
"15/06/2021 22:00:00 - 15/06/2021 23:00:00","BZN|FI","Without Sequence","74.45","",""
"15/06/2021 23:00:00 - 16/06/2021 00:00:00","BZN|FI","Without Sequence","55.70","",""
"16/06/2021 00:00:00 - 16/06/2021 01:00:00","BZN|FI","Without Sequence","33.15","",""
"16/06/2021 01:00:00 - 16/06/2021 02:00:00","BZN|FI","Without Sequence","40.32","",""
"16/06/2021 02:00:00 - 16/06/2021 03:00:00","BZN|FI","Without Sequence","29.47","",""
"16/06/2021 03:00:00 - 16/06/2021 04:00:00","BZN|FI","Without Sequence","29.71","",""
"16/06/2021 04:00:00 - 16/06/2021 05:00:00","BZN|FI","Without Sequence","62.55","",""
"16/06/2021 05:00:00 - 16/06/2021 06:00:00","BZN|FI","Without Sequence","70.98","",""
"16/06/2021 06:00:00 - 16/06/2021 07:00:00","BZN|FI","Without Sequence","90.08","",""
"16/06/2021 07:00:00 - 16/06/2021 08:00:00","BZN|FI","Without Sequence","107.25","",""
"16/06/2021 08:00:00 - 16/06/2021 09:00:00","BZN|FI","Without Sequence","174.76","",""
"16/06/2021 09:00:00 - 16/06/2021 10:00:00","BZN|FI","Without Sequence","104.95","",""
"16/06/2021 10:00:00 - 16/06/2021 11:00:00","BZN|FI","Without Sequence","97.99","",""
"16/06/2021 11:00:00 - 16/06/2021 12:00:00","BZN|FI","Without Sequence","89.99","",""
"16/06/2021 12:00:00 - 16/06/2021 13:00:00","BZN|FI","Without Sequence","89.97","",""
"16/06/2021 13:00:00 - 16/06/2021 14:00:00","BZN|FI","Without Sequence","89.98","",""
"16/06/2021 14:00:00 - 16/06/2021 15:00:00","BZN|FI","Without Sequence","89.91","",""
"16/06/2021 15:00:00 - 16/06/2021 16:00:00","BZN|FI","Without Sequence","80.97","",""
"16/06/2021 16:00:00 - 16/06/2021 17:00:00","BZN|FI","Without Sequence","85.50","",""
"16/06/2021 17:00:00 - 16/06/2021 18:00:00","BZN|FI","Without Sequence","92.64","",""
"16/06/2021 18:00:00 - 16/06/2021 19:00:00","BZN|FI","Without Sequence","102.53","",""
"16/06/2021 19:00:00 - 16/06/2021 20:00:00","BZN|FI","Without Sequence","118.05","",""
"16/06/2021 20:00:00 - 16/06/2021 21:00:00","BZN|FI","Without Sequence","108.85","",""
"16/06/2021 21:00:00 - 16/06/2021 22:00:00","BZN|FI","Without Sequence","98.42","",""
"16/06/2021 22:00:00 - 16/06/2021 23:00:00","BZN|FI","Without Sequence","86.18","",""
"16/06/2021 23:00:00 - 17/06/2021 00:00:00","BZN|FI","Without Sequence","67.30","",""
"17/06/2021 00:00:00 - 17/06/2021 01:00:00","BZN|FI","Without Sequence","58.87","",""
"17/06/2021 01:00:00 - 17/06/2021 02:00:00","BZN|FI","Without Sequence","52.00","",""
"17/06/2021 02:00:00 - 17/06/2021 03:00:00","BZN|FI","Without Sequence","41.87","",""
"17/06/2021 03:00:00 - 17/06/2021 04:00:00","BZN|FI","Without Sequence","36.27","",""
"17/06/2021 04:00:00 - 17/06/2021 05:00:00","BZN|FI","Without Sequence","46.56","",""
"17/06/2021 05:00:00 - 17/06/2021 06:00:00","BZN|FI","Without Sequence","64.54","",""
"17/06/2021 06:00:00 - 17/06/2021 07:00:00","BZN|FI","Without Sequence","79.40","",""
"17/06/2021 07:00:00 - 17/06/2021 08:00:00","BZN|FI","Without Sequence","99.65","",""
"17/06/2021 08:00:00 - 17/06/2021 09:00:00","BZN|FI","Without Sequence","104.00","",""
"17/06/2021 09:00:00 - 17/06/2021 10:00:00","BZN|FI","Without Sequence","97.99","",""
"17/06/2021 10:00:00 - 17/06/2021 11:00:00","BZN|FI","Without Sequence","89.99","",""
"17/06/2021 11:00:00 - 17/06/2021 12:00:00","BZN|FI","Without Sequence","124.89","",""
"17/06/2021 12:00:00 - 17/06/2021 13:00:00","BZN|FI","Without Sequence","99.92","",""
"17/06/2021 13:00:00 - 17/06/2021 14:00:00","BZN|FI","Without Sequence","90.55","",""
"17/06/2021 14:00:00 - 17/06/2021 15:00:00","BZN|FI","Without Sequence","86.15","",""
"17/06/2021 15:00:00 - 17/06/2021 16:00:00","BZN|FI","Without Sequence","73.82","",""
"17/06/2021 16:00:00 - 17/06/2021 17:00:00","BZN|FI","Without Sequence","70.25","",""
"17/06/2021 17:00:00 - 17/06/2021 18:00:00","BZN|FI","Without Sequence","55.07","",""
"17/06/2021 18:00:00 - 17/06/2021 19:00:00","BZN|FI","Without Sequence","71.99","",""
"17/06/2021 19:00:00 - 17/06/2021 20:00:00","BZN|FI","Without Sequence","70.09","",""
"17/06/2021 20:00:00 - 17/06/2021 21:00:00","BZN|FI","Without Sequence","55.02","",""
"17/06/2021 21:00:00 - 17/06/2021 22:00:00","BZN|FI","Without Sequence","45.31","",""
"17/06/2021 22:00:00 - 17/06/2021 23:00:00","BZN|FI","Without Sequence","46.37","",""
"17/06/2021 23:00:00 - 18/06/2021 00:00:00","BZN|FI","Without Sequence","21.57","",""
"18/06/2021 00:00:00 - 18/06/2021 01:00:00","BZN|FI","Without Sequence","48.86","",""
"18/06/2021 01:00:00 - 18/06/2021 02:00:00","BZN|FI","Without Sequence","44.26","",""
"18/06/2021 02:00:00 - 18/06/2021 03:00:00","BZN|FI","Without Sequence","34.91","",""
"18/06/2021 03:00:00 - 18/06/2021 04:00:00","BZN|FI","Without Sequence","23.01","",""
"18/06/2021 04:00:00 - 18/06/2021 05:00:00","BZN|FI","Without Sequence","21.41","",""
"18/06/2021 05:00:00 - 18/06/2021 06:00:00","BZN|FI","Without Sequence","51.48","",""
"18/06/2021 06:00:00 - 18/06/2021 07:00:00","BZN|FI","Without Sequence","85.57","",""
"18/06/2021 07:00:00 - 18/06/2021 08:00:00","BZN|FI","Without Sequence","97.05","",""
"18/06/2021 08:00:00 - 18/06/2021 09:00:00","BZN|FI","Without Sequence","100.02","",""
"18/06/2021 09:00:00 - 18/06/2021 10:00:00","BZN|FI","Without Sequence","95.00","",""
"18/06/2021 10:00:00 - 18/06/2021 11:00:00","BZN|FI","Without Sequence","84.10","",""
"18/06/2021 11:00:00 - 18/06/2021 12:00:00","BZN|FI","Without Sequence","81.00","",""
"18/06/2021 12:00:00 - 18/06/2021 13:00:00","BZN|FI","Without Sequence","76.08","",""
"18/06/2021 13:00:00 - 18/06/2021 14:00:00","BZN|FI","Without Sequence","63.17","",""
"18/06/2021 14:00:00 - 18/06/2021 15:00:00","BZN|FI","Without Sequence","59.08","",""
"18/06/2021 15:00:00 - 18/06/2021 16:00:00","BZN|FI","Without Sequence","36.13","",""
"18/06/2021 16:00:00 - 18/06/2021 17:00:00","BZN|FI","Without Sequence","30.83","",""
"18/06/2021 17:00:00 - 18/06/2021 18:00:00","BZN|FI","Without Sequence","47.58","",""
"18/06/2021 18:00:00 - 18/06/2021 19:00:00","BZN|FI","Without Sequence","58.64","",""
"18/06/2021 19:00:00 - 18/06/2021 20:00:00","BZN|FI","Without Sequence","72.34","",""
"18/06/2021 20:00:00 - 18/06/2021 21:00:00","BZN|FI","Without Sequence","42.61","",""
"18/06/2021 21:00:00 - 18/06/2021 22:00:00","BZN|FI","Without Sequence","42.37","",""
"18/06/2021 22:00:00 - 18/06/2021 23:00:00","BZN|FI","Without Sequence","41.13","",""
"18/06/2021 23:00:00 - 19/06/2021 00:00:00","BZN|FI","Without Sequence","31.62","",""
"19/06/2021 00:00:00 - 19/06/2021 01:00:00","BZN|FI","Without Sequence","21.01","",""
"19/06/2021 01:00:00 - 19/06/2021 02:00:00","BZN|FI","Without Sequence","19.66","",""
"19/06/2021 02:00:00 - 19/06/2021 03:00:00","BZN|FI","Without Sequence","18.81","",""
"19/06/2021 03:00:00 - 19/06/2021 04:00:00","BZN|FI","Without Sequence","18.92","",""
"19/06/2021 04:00:00 - 19/06/2021 05:00:00","BZN|FI","Without Sequence","19.00","",""
"19/06/2021 05:00:00 - 19/06/2021 06:00:00","BZN|FI","Without Sequence","29.76","",""
"19/06/2021 06:00:00 - 19/06/2021 07:00:00","BZN|FI","Without Sequence","36.55","",""
"19/06/2021 07:00:00 - 19/06/2021 08:00:00","BZN|FI","Without Sequence","46.87","",""
"19/06/2021 08:00:00 - 19/06/2021 09:00:00","BZN|FI","Without Sequence","48.10","",""
"19/06/2021 09:00:00 - 19/06/2021 10:00:00","BZN|FI","Without Sequence","49.98","",""
"19/06/2021 10:00:00 - 19/06/2021 11:00:00","BZN|FI","Without Sequence","50.03","",""
"19/06/2021 11:00:00 - 19/06/2021 12:00:00","BZN|FI","Without Sequence","55.02","",""
"19/06/2021 12:00:00 - 19/06/2021 13:00:00","BZN|FI","Without Sequence","50.69","",""
"19/06/2021 13:00:00 - 19/06/2021 14:00:00","BZN|FI","Without Sequence","58.78","",""
"19/06/2021 14:00:00 - 19/06/2021 15:00:00","BZN|FI","Without Sequence","62.73","",""
"19/06/2021 15:00:00 - 19/06/2021 16:00:00","BZN|FI","Without Sequence","54.76","",""
"19/06/2021 16:00:00 - 19/06/2021 17:00:00","BZN|FI","Without Sequence","51.06","",""
"19/06/2021 17:00:00 - 19/06/2021 18:00:00","BZN|FI","Without Sequence","49.64","",""
"19/06/2021 18:00:00 - 19/06/2021 19:00:00","BZN|FI","Without Sequence","51.29","",""
"19/06/2021 19:00:00 - 19/06/2021 20:00:00","BZN|FI","Without Sequence","48.09","",""
"19/06/2021 20:00:00 - 19/06/2021 21:00:00","BZN|FI","Without Sequence","36.72","",""
"19/06/2021 21:00:00 - 19/06/2021 22:00:00","BZN|FI","Without Sequence","42.48","",""
"19/06/2021 22:00:00 - 19/06/2021 23:00:00","BZN|FI","Without Sequence","49.08","",""
"19/06/2021 23:00:00 - 20/06/2021 00:00:00","BZN|FI","Without Sequence","29.65","",""
"20/06/2021 00:00:00 - 20/06/2021 01:00:00","BZN|FI","Without Sequence","24.23","",""
"20/06/2021 01:00:00 - 20/06/2021 02:00:00","BZN|FI","Without Sequence","22.97","",""
"20/06/2021 02:00:00 - 20/06/2021 03:00:00","BZN|FI","Without Sequence","21.94","",""
"20/06/2021 03:00:00 - 20/06/2021 04:00:00","BZN|FI","Without Sequence","21.90","",""
"20/06/2021 04:00:00 - 20/06/2021 05:00:00","BZN|FI","Without Sequence","22.42","",""
"20/06/2021 05:00:00 - 20/06/2021 06:00:00","BZN|FI","Without Sequence","22.44","",""
"20/06/2021 06:00:00 - 20/06/2021 07:00:00","BZN|FI","Without Sequence","22.47","",""
"20/06/2021 07:00:00 - 20/06/2021 08:00:00","BZN|FI","Without Sequence","24.36","",""
"20/06/2021 08:00:00 - 20/06/2021 09:00:00","BZN|FI","Without Sequence","26.90","",""
"20/06/2021 09:00:00 - 20/06/2021 10:00:00","BZN|FI","Without Sequence","32.42","",""
"20/06/2021 10:00:00 - 20/06/2021 11:00:00","BZN|FI","Without Sequence","31.83","",""
"20/06/2021 11:00:00 - 20/06/2021 12:00:00","BZN|FI","Without Sequence","33.02","",""
"20/06/2021 12:00:00 - 20/06/2021 13:00:00","BZN|FI","Without Sequence","32.88","",""
"20/06/2021 13:00:00 - 20/06/2021 14:00:00","BZN|FI","Without Sequence","27.79","",""
"20/06/2021 14:00:00 - 20/06/2021 15:00:00","BZN|FI","Without Sequence","32.45","",""
"20/06/2021 15:00:00 - 20/06/2021 16:00:00","BZN|FI","Without Sequence","37.70","",""
"20/06/2021 16:00:00 - 20/06/2021 17:00:00","BZN|FI","Without Sequence","49.63","",""
"20/06/2021 17:00:00 - 20/06/2021 18:00:00","BZN|FI","Without Sequence","49.29","",""
"20/06/2021 18:00:00 - 20/06/2021 19:00:00","BZN|FI","Without Sequence","51.13","",""
"20/06/2021 19:00:00 - 20/06/2021 20:00:00","BZN|FI","Without Sequence","54.85","",""
"20/06/2021 20:00:00 - 20/06/2021 21:00:00","BZN|FI","Without Sequence","40.99","",""
"20/06/2021 21:00:00 - 20/06/2021 22:00:00","BZN|FI","Without Sequence","48.10","",""
"20/06/2021 22:00:00 - 20/06/2021 23:00:00","BZN|FI","Without Sequence","47.51","",""
"20/06/2021 23:00:00 - 21/06/2021 00:00:00","BZN|FI","Without Sequence","27.50","",""
"21/06/2021 00:00:00 - 21/06/2021 01:00:00","BZN|FI","Without Sequence","19.18","",""
"21/06/2021 01:00:00 - 21/06/2021 02:00:00","BZN|FI","Without Sequence","15.31","",""
"21/06/2021 02:00:00 - 21/06/2021 03:00:00","BZN|FI","Without Sequence","5.10","",""
"21/06/2021 03:00:00 - 21/06/2021 04:00:00","BZN|FI","Without Sequence","3.66","",""
"21/06/2021 04:00:00 - 21/06/2021 05:00:00","BZN|FI","Without Sequence","3.63","",""
"21/06/2021 05:00:00 - 21/06/2021 06:00:00","BZN|FI","Without Sequence","18.08","",""
