"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"24/02/2022 14:00:00 - 24/02/2022 15:00:00","BZN|FI","Without Sequence","101.38","",""
"24/02/2022 15:00:00 - 24/02/2022 16:00:00","BZN|FI","Without Sequence","109.25","",""
"24/02/2022 16:00:00 - 24/02/2022 17:00:00","BZN|FI","Without Sequence","111.00","",""
"24/02/2022 17:00:00 - 24/02/2022 18:00:00","BZN|FI","Without Sequence","127.01","",""
"24/02/2022 18:00:00 - 24/02/2022 19:00:00","BZN|FI","Without Sequence","127.37","",""
"24/02/2022 19:00:00 - 24/02/2022 20:00:00","BZN|FI","Without Sequence","68.69","",""
"24/02/2022 20:00:00 - 24/02/2022 21:00:00","BZN|FI","Without Sequence","41.42","",""
"24/02/2022 21:00:00 - 24/02/2022 22:00:00","BZN|FI","Without Sequence","60.51","",""
"24/02/2022 22:00:00 - 24/02/2022 23:00:00","BZN|FI","Without Sequence","44.01","",""
"24/02/2022 23:00:00 - 25/02/2022 00:00:00","BZN|FI","Without Sequence","15.95","",""
"25/02/2022 00:00:00 - 25/02/2022 01:00:00","BZN|FI","Without Sequence","15.96","",""
"25/02/2022 01:00:00 - 25/02/2022 02:00:00","BZN|FI","Without Sequence","15.97","",""
"25/02/2022 02:00:00 - 25/02/2022 03:00:00","BZN|FI","Without Sequence","15.92","",""
"25/02/2022 03:00:00 - 25/02/2022 04:00:00","BZN|FI","Without Sequence","15.97","",""
"25/02/2022 04:00:00 - 25/02/2022 05:00:00","BZN|FI","Without Sequence","20.68","",""
"25/02/2022 05:00:00 - 25/02/2022 06:00:00","BZN|FI","Without Sequence","65.04","",""
"25/02/2022 06:00:00 - 25/02/2022 07:00:00","BZN|FI","Without Sequence","109.93","",""
"25/02/2022 07:00:00 - 25/02/2022 08:00:00","BZN|FI","Without Sequence","125.52","",""
"25/02/2022 08:00:00 - 25/02/2022 09:00:00","BZN|FI","Without Sequence","125.02","",""
"25/02/2022 09:00:00 - 25/02/2022 10:00:00","BZN|FI","Without Sequence","107.16","",""
"25/02/2022 10:00:00 - 25/02/2022 11:00:00","BZN|FI","Without Sequence","98.38","",""
"25/02/2022 11:00:00 - 25/02/2022 12:00:00","BZN|FI","Without Sequence","100.25","",""
"25/02/2022 12:00:00 - 25/02/2022 13:00:00","BZN|FI","Without Sequence","89.93","",""
"25/02/2022 13:00:00 - 25/02/2022 14:00:00","BZN|FI","Without Sequence","97.07","",""
"25/02/2022 14:00:00 - 25/02/2022 15:00:00","BZN|FI","Without Sequence","93.67","",""
"25/02/2022 15:00:00 - 25/02/2022 16:00:00","BZN|FI","Without Sequence","98.52","",""
"25/02/2022 16:00:00 - 25/02/2022 17:00:00","BZN|FI","Without Sequence","119.54","",""
"25/02/2022 17:00:00 - 25/02/2022 18:00:00","BZN|FI","Without Sequence","130.59","",""
"25/02/2022 18:00:00 - 25/02/2022 19:00:00","BZN|FI","Without Sequence","134.18","",""
"25/02/2022 19:00:00 - 25/02/2022 20:00:00","BZN|FI","Without Sequence","62.03","",""
"25/02/2022 20:00:00 - 25/02/2022 21:00:00","BZN|FI","Without Sequence","37.14","",""
"25/02/2022 21:00:00 - 25/02/2022 22:00:00","BZN|FI","Without Sequence","50.09","",""
"25/02/2022 22:00:00 - 25/02/2022 23:00:00","BZN|FI","Without Sequence","50.03","",""
"25/02/2022 23:00:00 - 26/02/2022 00:00:00","BZN|FI","Without Sequence","16.00","",""
"26/02/2022 00:00:00 - 26/02/2022 01:00:00","BZN|FI","Without Sequence","14.08","",""
"26/02/2022 01:00:00 - 26/02/2022 02:00:00","BZN|FI","Without Sequence","14.16","",""
"26/02/2022 02:00:00 - 26/02/2022 03:00:00","BZN|FI","Without Sequence","14.38","",""
"26/02/2022 03:00:00 - 26/02/2022 04:00:00","BZN|FI","Without Sequence","14.51","",""
"26/02/2022 04:00:00 - 26/02/2022 05:00:00","BZN|FI","Without Sequence","16.93","",""
"26/02/2022 05:00:00 - 26/02/2022 06:00:00","BZN|FI","Without Sequence","17.94","",""
"26/02/2022 06:00:00 - 26/02/2022 07:00:00","BZN|FI","Without Sequence","19.92","",""
"26/02/2022 07:00:00 - 26/02/2022 08:00:00","BZN|FI","Without Sequence","19.97","",""
"26/02/2022 08:00:00 - 26/02/2022 09:00:00","BZN|FI","Without Sequence","60.05","",""
"26/02/2022 09:00:00 - 26/02/2022 10:00:00","BZN|FI","Without Sequence","78.03","",""
"26/02/2022 10:00:00 - 26/02/2022 11:00:00","BZN|FI","Without Sequence","109.91","",""
"26/02/2022 11:00:00 - 26/02/2022 12:00:00","BZN|FI","Without Sequence","109.97","",""
"26/02/2022 12:00:00 - 26/02/2022 13:00:00","BZN|FI","Without Sequence","109.99","",""
"26/02/2022 13:00:00 - 26/02/2022 14:00:00","BZN|FI","Without Sequence","119.91","",""
"26/02/2022 14:00:00 - 26/02/2022 15:00:00","BZN|FI","Without Sequence","124.48","",""
"26/02/2022 15:00:00 - 26/02/2022 16:00:00","BZN|FI","Without Sequence","138.08","",""
"26/02/2022 16:00:00 - 26/02/2022 17:00:00","BZN|FI","Without Sequence","141.10","",""
"26/02/2022 17:00:00 - 26/02/2022 18:00:00","BZN|FI","Without Sequence","145.69","",""
"26/02/2022 18:00:00 - 26/02/2022 19:00:00","BZN|FI","Without Sequence","144.82","",""
"26/02/2022 19:00:00 - 26/02/2022 20:00:00","BZN|FI","Without Sequence","109.97","",""
"26/02/2022 20:00:00 - 26/02/2022 21:00:00","BZN|FI","Without Sequence","62.60","",""
"26/02/2022 21:00:00 - 26/02/2022 22:00:00","BZN|FI","Without Sequence","65.56","",""
"26/02/2022 22:00:00 - 26/02/2022 23:00:00","BZN|FI","Without Sequence","39.90","",""
"26/02/2022 23:00:00 - 27/02/2022 00:00:00","BZN|FI","Without Sequence","17.24","",""
"27/02/2022 00:00:00 - 27/02/2022 01:00:00","BZN|FI","Without Sequence","14.10","",""
"27/02/2022 01:00:00 - 27/02/2022 02:00:00","BZN|FI","Without Sequence","13.99","",""
"27/02/2022 02:00:00 - 27/02/2022 03:00:00","BZN|FI","Without Sequence","13.96","",""
"27/02/2022 03:00:00 - 27/02/2022 04:00:00","BZN|FI","Without Sequence","14.04","",""
"27/02/2022 04:00:00 - 27/02/2022 05:00:00","BZN|FI","Without Sequence","14.20","",""
"27/02/2022 05:00:00 - 27/02/2022 06:00:00","BZN|FI","Without Sequence","14.20","",""
"27/02/2022 06:00:00 - 27/02/2022 07:00:00","BZN|FI","Without Sequence","14.68","",""
"27/02/2022 07:00:00 - 27/02/2022 08:00:00","BZN|FI","Without Sequence","19.99","",""
"27/02/2022 08:00:00 - 27/02/2022 09:00:00","BZN|FI","Without Sequence","39.28","",""
"27/02/2022 09:00:00 - 27/02/2022 10:00:00","BZN|FI","Without Sequence","50.04","",""
"27/02/2022 10:00:00 - 27/02/2022 11:00:00","BZN|FI","Without Sequence","56.50","",""
"27/02/2022 11:00:00 - 27/02/2022 12:00:00","BZN|FI","Without Sequence","49.26","",""
"27/02/2022 12:00:00 - 27/02/2022 13:00:00","BZN|FI","Without Sequence","19.99","",""
"27/02/2022 13:00:00 - 27/02/2022 14:00:00","BZN|FI","Without Sequence","15.05","",""
"27/02/2022 14:00:00 - 27/02/2022 15:00:00","BZN|FI","Without Sequence","14.02","",""
"27/02/2022 15:00:00 - 27/02/2022 16:00:00","BZN|FI","Without Sequence","13.74","",""
"27/02/2022 16:00:00 - 27/02/2022 17:00:00","BZN|FI","Without Sequence","18.66","",""
"27/02/2022 17:00:00 - 27/02/2022 18:00:00","BZN|FI","Without Sequence","21.00","",""
"27/02/2022 18:00:00 - 27/02/2022 19:00:00","BZN|FI","Without Sequence","47.49","",""
"27/02/2022 19:00:00 - 27/02/2022 20:00:00","BZN|FI","Without Sequence","39.79","",""
"27/02/2022 20:00:00 - 27/02/2022 21:00:00","BZN|FI","Without Sequence","42.59","",""
"27/02/2022 21:00:00 - 27/02/2022 22:00:00","BZN|FI","Without Sequence","59.97","",""
"27/02/2022 22:00:00 - 27/02/2022 23:00:00","BZN|FI","Without Sequence","44.66","",""
"27/02/2022 23:00:00 - 28/02/2022 00:00:00","BZN|FI","Without Sequence","14.96","",""
"28/02/2022 00:00:00 - 28/02/2022 01:00:00","BZN|FI","Without Sequence","13.77","",""
"28/02/2022 01:00:00 - 28/02/2022 02:00:00","BZN|FI","Without Sequence","13.85","",""
"28/02/2022 02:00:00 - 28/02/2022 03:00:00","BZN|FI","Without Sequence","14.00","",""
"28/02/2022 03:00:00 - 28/02/2022 04:00:00","BZN|FI","Without Sequence","14.29","",""
"28/02/2022 04:00:00 - 28/02/2022 05:00:00","BZN|FI","Without Sequence","24.99","",""
"28/02/2022 05:00:00 - 28/02/2022 06:00:00","BZN|FI","Without Sequence","91.57","",""
"28/02/2022 06:00:00 - 28/02/2022 07:00:00","BZN|FI","Without Sequence","143.89","",""
"28/02/2022 07:00:00 - 28/02/2022 08:00:00","BZN|FI","Without Sequence","150.43","",""
"28/02/2022 08:00:00 - 28/02/2022 09:00:00","BZN|FI","Without Sequence","175.37","",""
"28/02/2022 09:00:00 - 28/02/2022 10:00:00","BZN|FI","Without Sequence","155.52","",""
"28/02/2022 10:00:00 - 28/02/2022 11:00:00","BZN|FI","Without Sequence","150.02","",""
"28/02/2022 11:00:00 - 28/02/2022 12:00:00","BZN|FI","Without Sequence","142.06","",""
"28/02/2022 12:00:00 - 28/02/2022 13:00:00","BZN|FI","Without Sequence","137.09","",""
"28/02/2022 13:00:00 - 28/02/2022 14:00:00","BZN|FI","Without Sequence","134.71","",""
"28/02/2022 14:00:00 - 28/02/2022 15:00:00","BZN|FI","Without Sequence","137.74","",""
"28/02/2022 15:00:00 - 28/02/2022 16:00:00","BZN|FI","Without Sequence","100.00","",""
"28/02/2022 16:00:00 - 28/02/2022 17:00:00","BZN|FI","Without Sequence","109.96","",""
"28/02/2022 17:00:00 - 28/02/2022 18:00:00","BZN|FI","Without Sequence","144.00","",""
"28/02/2022 18:00:00 - 28/02/2022 19:00:00","BZN|FI","Without Sequence","134.40","",""
"28/02/2022 19:00:00 - 28/02/2022 20:00:00","BZN|FI","Without Sequence","95.08","",""
"28/02/2022 20:00:00 - 28/02/2022 21:00:00","BZN|FI","Without Sequence","65.18","",""
"28/02/2022 21:00:00 - 28/02/2022 22:00:00","BZN|FI","Without Sequence","50.06","",""
"28/02/2022 22:00:00 - 28/02/2022 23:00:00","BZN|FI","Without Sequence","24.21","",""
"28/02/2022 23:00:00 - 01/03/2022 00:00:00","BZN|FI","Without Sequence","13.74","",""
"01/03/2022 00:00:00 - 01/03/2022 01:00:00","BZN|FI","Without Sequence","13.66","",""
"01/03/2022 01:00:00 - 01/03/2022 02:00:00","BZN|FI","Without Sequence","13.52","",""
"01/03/2022 02:00:00 - 01/03/2022 03:00:00","BZN|FI","Without Sequence","13.39","",""
"01/03/2022 03:00:00 - 01/03/2022 04:00:00","BZN|FI","Without Sequence","13.34","",""
"01/03/2022 04:00:00 - 01/03/2022 05:00:00","BZN|FI","Without Sequence","13.53","",""
"01/03/2022 05:00:00 - 01/03/2022 06:00:00","BZN|FI","Without Sequence","33.72","",""
"01/03/2022 06:00:00 - 01/03/2022 07:00:00","BZN|FI","Without Sequence","101.06","",""
"01/03/2022 07:00:00 - 01/03/2022 08:00:00","BZN|FI","Without Sequence","109.98","",""
"01/03/2022 08:00:00 - 01/03/2022 09:00:00","BZN|FI","Without Sequence","99.96","",""
"01/03/2022 09:00:00 - 01/03/2022 10:00:00","BZN|FI","Without Sequence","105.04","",""
"01/03/2022 10:00:00 - 01/03/2022 11:00:00","BZN|FI","Without Sequence","109.98","",""
"01/03/2022 11:00:00 - 01/03/2022 12:00:00","BZN|FI","Without Sequence","100.08","",""
"01/03/2022 12:00:00 - 01/03/2022 13:00:00","BZN|FI","Without Sequence","90.51","",""
"01/03/2022 13:00:00 - 01/03/2022 14:00:00","BZN|FI","Without Sequence","68.23","",""
"01/03/2022 14:00:00 - 01/03/2022 15:00:00","BZN|FI","Without Sequence","63.01","",""
"01/03/2022 15:00:00 - 01/03/2022 16:00:00","BZN|FI","Without Sequence","80.44","",""
"01/03/2022 16:00:00 - 01/03/2022 17:00:00","BZN|FI","Without Sequence","100.09","",""
"01/03/2022 17:00:00 - 01/03/2022 18:00:00","BZN|FI","Without Sequence","110.00","",""
"01/03/2022 18:00:00 - 01/03/2022 19:00:00","BZN|FI","Without Sequence","109.96","",""
"01/03/2022 19:00:00 - 01/03/2022 20:00:00","BZN|FI","Without Sequence","89.09","",""
"01/03/2022 20:00:00 - 01/03/2022 21:00:00","BZN|FI","Without Sequence","55.75","",""
"01/03/2022 21:00:00 - 01/03/2022 22:00:00","BZN|FI","Without Sequence","83.47","",""
"01/03/2022 22:00:00 - 01/03/2022 23:00:00","BZN|FI","Without Sequence","84.44","",""
"01/03/2022 23:00:00 - 02/03/2022 00:00:00","BZN|FI","Without Sequence","21.20","",""
"02/03/2022 00:00:00 - 02/03/2022 01:00:00","BZN|FI","Without Sequence","11.97","",""
"02/03/2022 01:00:00 - 02/03/2022 02:00:00","BZN|FI","Without Sequence","11.33","",""
"02/03/2022 02:00:00 - 02/03/2022 03:00:00","BZN|FI","Without Sequence","11.28","",""
"02/03/2022 03:00:00 - 02/03/2022 04:00:00","BZN|FI","Without Sequence","11.31","",""
"02/03/2022 04:00:00 - 02/03/2022 05:00:00","BZN|FI","Without Sequence","19.40","",""
"02/03/2022 05:00:00 - 02/03/2022 06:00:00","BZN|FI","Without Sequence","78.94","",""
"02/03/2022 06:00:00 - 02/03/2022 07:00:00","BZN|FI","Without Sequence","90.68","",""
"02/03/2022 07:00:00 - 02/03/2022 08:00:00","BZN|FI","Without Sequence","86.08","",""
"02/03/2022 08:00:00 - 02/03/2022 09:00:00","BZN|FI","Without Sequence","84.97","",""
"02/03/2022 09:00:00 - 02/03/2022 10:00:00","BZN|FI","Without Sequence","88.01","",""
"02/03/2022 10:00:00 - 02/03/2022 11:00:00","BZN|FI","Without Sequence","90.49","",""
"02/03/2022 11:00:00 - 02/03/2022 12:00:00","BZN|FI","Without Sequence","109.92","",""
"02/03/2022 12:00:00 - 02/03/2022 13:00:00","BZN|FI","Without Sequence","103.65","",""
"02/03/2022 13:00:00 - 02/03/2022 14:00:00","BZN|FI","Without Sequence","91.32","",""
"02/03/2022 14:00:00 - 02/03/2022 15:00:00","BZN|FI","Without Sequence","70.08","",""
"02/03/2022 15:00:00 - 02/03/2022 16:00:00","BZN|FI","Without Sequence","75.69","",""
"02/03/2022 16:00:00 - 02/03/2022 17:00:00","BZN|FI","Without Sequence","94.94","",""
"02/03/2022 17:00:00 - 02/03/2022 18:00:00","BZN|FI","Without Sequence","120.79","",""
"02/03/2022 18:00:00 - 02/03/2022 19:00:00","BZN|FI","Without Sequence","125.26","",""
"02/03/2022 19:00:00 - 02/03/2022 20:00:00","BZN|FI","Without Sequence","56.92","",""
"02/03/2022 20:00:00 - 02/03/2022 21:00:00","BZN|FI","Without Sequence","53.69","",""
"02/03/2022 21:00:00 - 02/03/2022 22:00:00","BZN|FI","Without Sequence","66.79","",""
"02/03/2022 22:00:00 - 02/03/2022 23:00:00","BZN|FI","Without Sequence","55.01","",""
"02/03/2022 23:00:00 - 03/03/2022 00:00:00","BZN|FI","Without Sequence","21.61","",""
"03/03/2022 00:00:00 - 03/03/2022 01:00:00","BZN|FI","Without Sequence","13.93","",""
"03/03/2022 01:00:00 - 03/03/2022 02:00:00","BZN|FI","Without Sequence","14.02","",""
"03/03/2022 02:00:00 - 03/03/2022 03:00:00","BZN|FI","Without Sequence","14.13","",""
"03/03/2022 03:00:00 - 03/03/2022 04:00:00","BZN|FI","Without Sequence","14.26","",""
"03/03/2022 04:00:00 - 03/03/2022 05:00:00","BZN|FI","Without Sequence","31.02","",""
"03/03/2022 05:00:00 - 03/03/2022 06:00:00","BZN|FI","Without Sequence","50.31","",""
"03/03/2022 06:00:00 - 03/03/2022 07:00:00","BZN|FI","Without Sequence","55.06","",""
"03/03/2022 07:00:00 - 03/03/2022 08:00:00","BZN|FI","Without Sequence","78.05","",""
"03/03/2022 08:00:00 - 03/03/2022 09:00:00","BZN|FI","Without Sequence","99.85","",""
"03/03/2022 09:00:00 - 03/03/2022 10:00:00","BZN|FI","Without Sequence","109.94","",""
"03/03/2022 10:00:00 - 03/03/2022 11:00:00","BZN|FI","Without Sequence","109.91","",""
"03/03/2022 11:00:00 - 03/03/2022 12:00:00","BZN|FI","Without Sequence","94.93","",""
"03/03/2022 12:00:00 - 03/03/2022 13:00:00","BZN|FI","Without Sequence","82.35","",""
"03/03/2022 13:00:00 - 03/03/2022 14:00:00","BZN|FI","Without Sequence","75.28","",""
"03/03/2022 14:00:00 - 03/03/2022 15:00:00","BZN|FI","Without Sequence","72.33","",""
"03/03/2022 15:00:00 - 03/03/2022 16:00:00","BZN|FI","Without Sequence","78.17","",""
"03/03/2022 16:00:00 - 03/03/2022 17:00:00","BZN|FI","Without Sequence","90.07","",""
"03/03/2022 17:00:00 - 03/03/2022 18:00:00","BZN|FI","Without Sequence","109.98","",""
"03/03/2022 18:00:00 - 03/03/2022 19:00:00","BZN|FI","Without Sequence","119.94","",""
"03/03/2022 19:00:00 - 03/03/2022 20:00:00","BZN|FI","Without Sequence","109.96","",""
"03/03/2022 20:00:00 - 03/03/2022 21:00:00","BZN|FI","Without Sequence","95.00","",""
"03/03/2022 21:00:00 - 03/03/2022 22:00:00","BZN|FI","Without Sequence","109.95","",""
"03/03/2022 22:00:00 - 03/03/2022 23:00:00","BZN|FI","Without Sequence","109.99","",""
"03/03/2022 23:00:00 - 04/03/2022 00:00:00","BZN|FI","Without Sequence","109.91","",""
"04/03/2022 00:00:00 - 04/03/2022 01:00:00","BZN|FI","Without Sequence","119.98","",""
"04/03/2022 01:00:00 - 04/03/2022 02:00:00","BZN|FI","Without Sequence","119.98","",""
"04/03/2022 02:00:00 - 04/03/2022 03:00:00","BZN|FI","Without Sequence","119.91","",""
"04/03/2022 03:00:00 - 04/03/2022 04:00:00","BZN|FI","Without Sequence","119.97","",""
"04/03/2022 04:00:00 - 04/03/2022 05:00:00","BZN|FI","Without Sequence","135.38","",""
"04/03/2022 05:00:00 - 04/03/2022 06:00:00","BZN|FI","Without Sequence","175.77","",""
"04/03/2022 06:00:00 - 04/03/2022 07:00:00","BZN|FI","Without Sequence","200.44","",""
"04/03/2022 07:00:00 - 04/03/2022 08:00:00","BZN|FI","Without Sequence","410.00","",""
"04/03/2022 08:00:00 - 04/03/2022 09:00:00","BZN|FI","Without Sequence","410.05","",""
"04/03/2022 09:00:00 - 04/03/2022 10:00:00","BZN|FI","Without Sequence","375.92","",""
"04/03/2022 10:00:00 - 04/03/2022 11:00:00","BZN|FI","Without Sequence","198.00","",""
"04/03/2022 11:00:00 - 04/03/2022 12:00:00","BZN|FI","Without Sequence","188.97","",""
"04/03/2022 12:00:00 - 04/03/2022 13:00:00","BZN|FI","Without Sequence","181.58","",""
"04/03/2022 13:00:00 - 04/03/2022 14:00:00","BZN|FI","Without Sequence","176.93","",""
"04/03/2022 14:00:00 - 04/03/2022 15:00:00","BZN|FI","Without Sequence","175.68","",""
"04/03/2022 15:00:00 - 04/03/2022 16:00:00","BZN|FI","Without Sequence","175.05","",""
"04/03/2022 16:00:00 - 04/03/2022 17:00:00","BZN|FI","Without Sequence","176.60","",""
"04/03/2022 17:00:00 - 04/03/2022 18:00:00","BZN|FI","Without Sequence","201.13","",""
"04/03/2022 18:00:00 - 04/03/2022 19:00:00","BZN|FI","Without Sequence","240.79","",""
"04/03/2022 19:00:00 - 04/03/2022 20:00:00","BZN|FI","Without Sequence","199.48","",""
"04/03/2022 20:00:00 - 04/03/2022 21:00:00","BZN|FI","Without Sequence","182.27","",""
"04/03/2022 21:00:00 - 04/03/2022 22:00:00","BZN|FI","Without Sequence","165.37","",""
"04/03/2022 22:00:00 - 04/03/2022 23:00:00","BZN|FI","Without Sequence","156.45","",""
"04/03/2022 23:00:00 - 05/03/2022 00:00:00","BZN|FI","Without Sequence","109.96","",""
"05/03/2022 00:00:00 - 05/03/2022 01:00:00","BZN|FI","Without Sequence","118.35","",""
"05/03/2022 01:00:00 - 05/03/2022 02:00:00","BZN|FI","Without Sequence","87.64","",""
"05/03/2022 02:00:00 - 05/03/2022 03:00:00","BZN|FI","Without Sequence","68.04","",""
"05/03/2022 03:00:00 - 05/03/2022 04:00:00","BZN|FI","Without Sequence","60.99","",""
"05/03/2022 04:00:00 - 05/03/2022 05:00:00","BZN|FI","Without Sequence","63.71","",""
"05/03/2022 05:00:00 - 05/03/2022 06:00:00","BZN|FI","Without Sequence","73.17","",""
"05/03/2022 06:00:00 - 05/03/2022 07:00:00","BZN|FI","Without Sequence","61.64","",""
"05/03/2022 07:00:00 - 05/03/2022 08:00:00","BZN|FI","Without Sequence","65.13","",""
"05/03/2022 08:00:00 - 05/03/2022 09:00:00","BZN|FI","Without Sequence","67.33","",""
"05/03/2022 09:00:00 - 05/03/2022 10:00:00","BZN|FI","Without Sequence","71.33","",""
"05/03/2022 10:00:00 - 05/03/2022 11:00:00","BZN|FI","Without Sequence","76.97","",""
"05/03/2022 11:00:00 - 05/03/2022 12:00:00","BZN|FI","Without Sequence","71.58","",""
"05/03/2022 12:00:00 - 05/03/2022 13:00:00","BZN|FI","Without Sequence","76.67","",""
"05/03/2022 13:00:00 - 05/03/2022 14:00:00","BZN|FI","Without Sequence","69.96","",""
"05/03/2022 14:00:00 - 05/03/2022 15:00:00","BZN|FI","Without Sequence","59.79","",""
"05/03/2022 15:00:00 - 05/03/2022 16:00:00","BZN|FI","Without Sequence","70.70","",""
"05/03/2022 16:00:00 - 05/03/2022 17:00:00","BZN|FI","Without Sequence","109.92","",""
"05/03/2022 17:00:00 - 05/03/2022 18:00:00","BZN|FI","Without Sequence","117.89","",""
"05/03/2022 18:00:00 - 05/03/2022 19:00:00","BZN|FI","Without Sequence","115.40","",""
"05/03/2022 19:00:00 - 05/03/2022 20:00:00","BZN|FI","Without Sequence","109.98","",""
"05/03/2022 20:00:00 - 05/03/2022 21:00:00","BZN|FI","Without Sequence","88.49","",""
"05/03/2022 21:00:00 - 05/03/2022 22:00:00","BZN|FI","Without Sequence","119.92","",""
"05/03/2022 22:00:00 - 05/03/2022 23:00:00","BZN|FI","Without Sequence","107.10","",""
"05/03/2022 23:00:00 - 06/03/2022 00:00:00","BZN|FI","Without Sequence","74.14","",""
"06/03/2022 00:00:00 - 06/03/2022 01:00:00","BZN|FI","Without Sequence","52.04","",""
"06/03/2022 01:00:00 - 06/03/2022 02:00:00","BZN|FI","Without Sequence","34.95","",""
"06/03/2022 02:00:00 - 06/03/2022 03:00:00","BZN|FI","Without Sequence","30.09","",""
"06/03/2022 03:00:00 - 06/03/2022 04:00:00","BZN|FI","Without Sequence","32.67","",""
"06/03/2022 04:00:00 - 06/03/2022 05:00:00","BZN|FI","Without Sequence","42.97","",""
"06/03/2022 05:00:00 - 06/03/2022 06:00:00","BZN|FI","Without Sequence","39.48","",""
"06/03/2022 06:00:00 - 06/03/2022 07:00:00","BZN|FI","Without Sequence","40.38","",""
"06/03/2022 07:00:00 - 06/03/2022 08:00:00","BZN|FI","Without Sequence","60.02","",""
"06/03/2022 08:00:00 - 06/03/2022 09:00:00","BZN|FI","Without Sequence","67.54","",""
"06/03/2022 09:00:00 - 06/03/2022 10:00:00","BZN|FI","Without Sequence","89.99","",""
"06/03/2022 10:00:00 - 06/03/2022 11:00:00","BZN|FI","Without Sequence","70.09","",""
"06/03/2022 11:00:00 - 06/03/2022 12:00:00","BZN|FI","Without Sequence","60.05","",""
"06/03/2022 12:00:00 - 06/03/2022 13:00:00","BZN|FI","Without Sequence","48.93","",""
"06/03/2022 13:00:00 - 06/03/2022 14:00:00","BZN|FI","Without Sequence","33.87","",""
"06/03/2022 14:00:00 - 06/03/2022 15:00:00","BZN|FI","Without Sequence","25.08","",""
"06/03/2022 15:00:00 - 06/03/2022 16:00:00","BZN|FI","Without Sequence","34.59","",""
"06/03/2022 16:00:00 - 06/03/2022 17:00:00","BZN|FI","Without Sequence","50.31","",""
"06/03/2022 17:00:00 - 06/03/2022 18:00:00","BZN|FI","Without Sequence","130.00","",""
"06/03/2022 18:00:00 - 06/03/2022 19:00:00","BZN|FI","Without Sequence","130.08","",""
"06/03/2022 19:00:00 - 06/03/2022 20:00:00","BZN|FI","Without Sequence","99.94","",""
"06/03/2022 20:00:00 - 06/03/2022 21:00:00","BZN|FI","Without Sequence","69.67","",""
"06/03/2022 21:00:00 - 06/03/2022 22:00:00","BZN|FI","Without Sequence","90.95","",""
"06/03/2022 22:00:00 - 06/03/2022 23:00:00","BZN|FI","Without Sequence","77.75","",""
"06/03/2022 23:00:00 - 07/03/2022 00:00:00","BZN|FI","Without Sequence","44.44","",""
"07/03/2022 00:00:00 - 07/03/2022 01:00:00","BZN|FI","Without Sequence","55.02","",""
"07/03/2022 01:00:00 - 07/03/2022 02:00:00","BZN|FI","Without Sequence","54.05","",""
"07/03/2022 02:00:00 - 07/03/2022 03:00:00","BZN|FI","Without Sequence","50.06","",""
"07/03/2022 03:00:00 - 07/03/2022 04:00:00","BZN|FI","Without Sequence","67.75","",""
"07/03/2022 04:00:00 - 07/03/2022 05:00:00","BZN|FI","Without Sequence","109.96","",""
"07/03/2022 05:00:00 - 07/03/2022 06:00:00","BZN|FI","Without Sequence","143.15","",""
"07/03/2022 06:00:00 - 07/03/2022 07:00:00","BZN|FI","Without Sequence","225.10","",""
"07/03/2022 07:00:00 - 07/03/2022 08:00:00","BZN|FI","Without Sequence","500.06","",""
"07/03/2022 08:00:00 - 07/03/2022 09:00:00","BZN|FI","Without Sequence","502.65","",""
"07/03/2022 09:00:00 - 07/03/2022 10:00:00","BZN|FI","Without Sequence","468.03","",""
"07/03/2022 10:00:00 - 07/03/2022 11:00:00","BZN|FI","Without Sequence","338.80","",""
"07/03/2022 11:00:00 - 07/03/2022 12:00:00","BZN|FI","Without Sequence","207.27","",""
"07/03/2022 12:00:00 - 07/03/2022 13:00:00","BZN|FI","Without Sequence","199.90","",""
"07/03/2022 13:00:00 - 07/03/2022 14:00:00","BZN|FI","Without Sequence","196.66","",""
"07/03/2022 14:00:00 - 07/03/2022 15:00:00","BZN|FI","Without Sequence","191.07","",""
"07/03/2022 15:00:00 - 07/03/2022 16:00:00","BZN|FI","Without Sequence","191.82","",""
"07/03/2022 16:00:00 - 07/03/2022 17:00:00","BZN|FI","Without Sequence","140.00","",""
"07/03/2022 17:00:00 - 07/03/2022 18:00:00","BZN|FI","Without Sequence","130.00","",""
"07/03/2022 18:00:00 - 07/03/2022 19:00:00","BZN|FI","Without Sequence","130.08","",""
"07/03/2022 19:00:00 - 07/03/2022 20:00:00","BZN|FI","Without Sequence","99.98","",""
"07/03/2022 20:00:00 - 07/03/2022 21:00:00","BZN|FI","Without Sequence","62.28","",""
"07/03/2022 21:00:00 - 07/03/2022 22:00:00","BZN|FI","Without Sequence","73.76","",""
"07/03/2022 22:00:00 - 07/03/2022 23:00:00","BZN|FI","Without Sequence","94.80","",""
"07/03/2022 23:00:00 - 08/03/2022 00:00:00","BZN|FI","Without Sequence","96.16","",""
"08/03/2022 00:00:00 - 08/03/2022 01:00:00","BZN|FI","Without Sequence","69.00","",""
"08/03/2022 01:00:00 - 08/03/2022 02:00:00","BZN|FI","Without Sequence","68.94","",""
"08/03/2022 02:00:00 - 08/03/2022 03:00:00","BZN|FI","Without Sequence","89.36","",""
"08/03/2022 03:00:00 - 08/03/2022 04:00:00","BZN|FI","Without Sequence","96.21","",""
