"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"17/07/2018 16:00:00 - 17/07/2018 17:00:00","BZN|FI","Without Sequence","53.86","",""
"17/07/2018 17:00:00 - 17/07/2018 18:00:00","BZN|FI","Without Sequence","53.92","",""
"17/07/2018 18:00:00 - 17/07/2018 19:00:00","BZN|FI","Without Sequence","56.18","",""
"17/07/2018 19:00:00 - 17/07/2018 20:00:00","BZN|FI","Without Sequence","57.57","",""
"17/07/2018 20:00:00 - 17/07/2018 21:00:00","BZN|FI","Without Sequence","55.57","",""
"17/07/2018 21:00:00 - 17/07/2018 22:00:00","BZN|FI","Without Sequence","53.88","",""
"17/07/2018 22:00:00 - 17/07/2018 23:00:00","BZN|FI","Without Sequence","53.41","",""
"17/07/2018 23:00:00 - 18/07/2018 00:00:00","BZN|FI","Without Sequence","51.32","",""
"18/07/2018 00:00:00 - 18/07/2018 01:00:00","BZN|FI","Without Sequence","49.88","",""
"18/07/2018 01:00:00 - 18/07/2018 02:00:00","BZN|FI","Without Sequence","48.06","",""
"18/07/2018 02:00:00 - 18/07/2018 03:00:00","BZN|FI","Without Sequence","47.90","",""
"18/07/2018 03:00:00 - 18/07/2018 04:00:00","BZN|FI","Without Sequence","46.28","",""
"18/07/2018 04:00:00 - 18/07/2018 05:00:00","BZN|FI","Without Sequence","42.06","",""
"18/07/2018 05:00:00 - 18/07/2018 06:00:00","BZN|FI","Without Sequence","47.88","",""
"18/07/2018 06:00:00 - 18/07/2018 07:00:00","BZN|FI","Without Sequence","50.14","",""
"18/07/2018 07:00:00 - 18/07/2018 08:00:00","BZN|FI","Without Sequence","53.47","",""
"18/07/2018 08:00:00 - 18/07/2018 09:00:00","BZN|FI","Without Sequence","55.63","",""
"18/07/2018 09:00:00 - 18/07/2018 10:00:00","BZN|FI","Without Sequence","54.12","",""
"18/07/2018 10:00:00 - 18/07/2018 11:00:00","BZN|FI","Without Sequence","56.11","",""
"18/07/2018 11:00:00 - 18/07/2018 12:00:00","BZN|FI","Without Sequence","56.08","",""
"18/07/2018 12:00:00 - 18/07/2018 13:00:00","BZN|FI","Without Sequence","55.33","",""
"18/07/2018 13:00:00 - 18/07/2018 14:00:00","BZN|FI","Without Sequence","53.62","",""
"18/07/2018 14:00:00 - 18/07/2018 15:00:00","BZN|FI","Without Sequence","53.52","",""
"18/07/2018 15:00:00 - 18/07/2018 16:00:00","BZN|FI","Without Sequence","53.37","",""
"18/07/2018 16:00:00 - 18/07/2018 17:00:00","BZN|FI","Without Sequence","53.23","",""
"18/07/2018 17:00:00 - 18/07/2018 18:00:00","BZN|FI","Without Sequence","53.68","",""
"18/07/2018 18:00:00 - 18/07/2018 19:00:00","BZN|FI","Without Sequence","54.18","",""
"18/07/2018 19:00:00 - 18/07/2018 20:00:00","BZN|FI","Without Sequence","54.31","",""
"18/07/2018 20:00:00 - 18/07/2018 21:00:00","BZN|FI","Without Sequence","54.10","",""
"18/07/2018 21:00:00 - 18/07/2018 22:00:00","BZN|FI","Without Sequence","53.72","",""
"18/07/2018 22:00:00 - 18/07/2018 23:00:00","BZN|FI","Without Sequence","52.73","",""
"18/07/2018 23:00:00 - 19/07/2018 00:00:00","BZN|FI","Without Sequence","49.88","",""
"19/07/2018 00:00:00 - 19/07/2018 01:00:00","BZN|FI","Without Sequence","50.25","",""
"19/07/2018 01:00:00 - 19/07/2018 02:00:00","BZN|FI","Without Sequence","49.05","",""
"19/07/2018 02:00:00 - 19/07/2018 03:00:00","BZN|FI","Without Sequence","47.47","",""
"19/07/2018 03:00:00 - 19/07/2018 04:00:00","BZN|FI","Without Sequence","42.03","",""
"19/07/2018 04:00:00 - 19/07/2018 05:00:00","BZN|FI","Without Sequence","41.39","",""
"19/07/2018 05:00:00 - 19/07/2018 06:00:00","BZN|FI","Without Sequence","46.21","",""
"19/07/2018 06:00:00 - 19/07/2018 07:00:00","BZN|FI","Without Sequence","51.05","",""
"19/07/2018 07:00:00 - 19/07/2018 08:00:00","BZN|FI","Without Sequence","54.09","",""
"19/07/2018 08:00:00 - 19/07/2018 09:00:00","BZN|FI","Without Sequence","56.96","",""
"19/07/2018 09:00:00 - 19/07/2018 10:00:00","BZN|FI","Without Sequence","57.01","",""
"19/07/2018 10:00:00 - 19/07/2018 11:00:00","BZN|FI","Without Sequence","58.03","",""
"19/07/2018 11:00:00 - 19/07/2018 12:00:00","BZN|FI","Without Sequence","58.29","",""
"19/07/2018 12:00:00 - 19/07/2018 13:00:00","BZN|FI","Without Sequence","62.12","",""
"19/07/2018 13:00:00 - 19/07/2018 14:00:00","BZN|FI","Without Sequence","60.69","",""
"19/07/2018 14:00:00 - 19/07/2018 15:00:00","BZN|FI","Without Sequence","58.08","",""
"19/07/2018 15:00:00 - 19/07/2018 16:00:00","BZN|FI","Without Sequence","57.07","",""
"19/07/2018 16:00:00 - 19/07/2018 17:00:00","BZN|FI","Without Sequence","56.84","",""
"19/07/2018 17:00:00 - 19/07/2018 18:00:00","BZN|FI","Without Sequence","56.24","",""
"19/07/2018 18:00:00 - 19/07/2018 19:00:00","BZN|FI","Without Sequence","57.10","",""
"19/07/2018 19:00:00 - 19/07/2018 20:00:00","BZN|FI","Without Sequence","57.96","",""
"19/07/2018 20:00:00 - 19/07/2018 21:00:00","BZN|FI","Without Sequence","56.57","",""
"19/07/2018 21:00:00 - 19/07/2018 22:00:00","BZN|FI","Without Sequence","55.05","",""
"19/07/2018 22:00:00 - 19/07/2018 23:00:00","BZN|FI","Without Sequence","54.35","",""
"19/07/2018 23:00:00 - 20/07/2018 00:00:00","BZN|FI","Without Sequence","51.90","",""
"20/07/2018 00:00:00 - 20/07/2018 01:00:00","BZN|FI","Without Sequence","51.52","",""
"20/07/2018 01:00:00 - 20/07/2018 02:00:00","BZN|FI","Without Sequence","50.23","",""
"20/07/2018 02:00:00 - 20/07/2018 03:00:00","BZN|FI","Without Sequence","49.64","",""
"20/07/2018 03:00:00 - 20/07/2018 04:00:00","BZN|FI","Without Sequence","48.12","",""
"20/07/2018 04:00:00 - 20/07/2018 05:00:00","BZN|FI","Without Sequence","46.42","",""
"20/07/2018 05:00:00 - 20/07/2018 06:00:00","BZN|FI","Without Sequence","49.18","",""
"20/07/2018 06:00:00 - 20/07/2018 07:00:00","BZN|FI","Without Sequence","52.47","",""
"20/07/2018 07:00:00 - 20/07/2018 08:00:00","BZN|FI","Without Sequence","59.85","",""
"20/07/2018 08:00:00 - 20/07/2018 09:00:00","BZN|FI","Without Sequence","62.51","",""
"20/07/2018 09:00:00 - 20/07/2018 10:00:00","BZN|FI","Without Sequence","62.81","",""
"20/07/2018 10:00:00 - 20/07/2018 11:00:00","BZN|FI","Without Sequence","59.90","",""
"20/07/2018 11:00:00 - 20/07/2018 12:00:00","BZN|FI","Without Sequence","59.26","",""
"20/07/2018 12:00:00 - 20/07/2018 13:00:00","BZN|FI","Without Sequence","63.79","",""
"20/07/2018 13:00:00 - 20/07/2018 14:00:00","BZN|FI","Without Sequence","64.91","",""
"20/07/2018 14:00:00 - 20/07/2018 15:00:00","BZN|FI","Without Sequence","63.67","",""
"20/07/2018 15:00:00 - 20/07/2018 16:00:00","BZN|FI","Without Sequence","61.27","",""
"20/07/2018 16:00:00 - 20/07/2018 17:00:00","BZN|FI","Without Sequence","59.98","",""
"20/07/2018 17:00:00 - 20/07/2018 18:00:00","BZN|FI","Without Sequence","60.21","",""
"20/07/2018 18:00:00 - 20/07/2018 19:00:00","BZN|FI","Without Sequence","58.50","",""
"20/07/2018 19:00:00 - 20/07/2018 20:00:00","BZN|FI","Without Sequence","57.93","",""
"20/07/2018 20:00:00 - 20/07/2018 21:00:00","BZN|FI","Without Sequence","56.61","",""
"20/07/2018 21:00:00 - 20/07/2018 22:00:00","BZN|FI","Without Sequence","55.38","",""
"20/07/2018 22:00:00 - 20/07/2018 23:00:00","BZN|FI","Without Sequence","54.67","",""
"20/07/2018 23:00:00 - 21/07/2018 00:00:00","BZN|FI","Without Sequence","52.57","",""
"21/07/2018 00:00:00 - 21/07/2018 01:00:00","BZN|FI","Without Sequence","51.99","",""
"21/07/2018 01:00:00 - 21/07/2018 02:00:00","BZN|FI","Without Sequence","50.40","",""
"21/07/2018 02:00:00 - 21/07/2018 03:00:00","BZN|FI","Without Sequence","49.18","",""
"21/07/2018 03:00:00 - 21/07/2018 04:00:00","BZN|FI","Without Sequence","49.03","",""
"21/07/2018 04:00:00 - 21/07/2018 05:00:00","BZN|FI","Without Sequence","48.07","",""
"21/07/2018 05:00:00 - 21/07/2018 06:00:00","BZN|FI","Without Sequence","49.01","",""
"21/07/2018 06:00:00 - 21/07/2018 07:00:00","BZN|FI","Without Sequence","50.53","",""
"21/07/2018 07:00:00 - 21/07/2018 08:00:00","BZN|FI","Without Sequence","52.01","",""
"21/07/2018 08:00:00 - 21/07/2018 09:00:00","BZN|FI","Without Sequence","53.81","",""
"21/07/2018 09:00:00 - 21/07/2018 10:00:00","BZN|FI","Without Sequence","55.04","",""
"21/07/2018 10:00:00 - 21/07/2018 11:00:00","BZN|FI","Without Sequence","55.09","",""
"21/07/2018 11:00:00 - 21/07/2018 12:00:00","BZN|FI","Without Sequence","55.18","",""
"21/07/2018 12:00:00 - 21/07/2018 13:00:00","BZN|FI","Without Sequence","54.72","",""
"21/07/2018 13:00:00 - 21/07/2018 14:00:00","BZN|FI","Without Sequence","53.78","",""
"21/07/2018 14:00:00 - 21/07/2018 15:00:00","BZN|FI","Without Sequence","53.26","",""
"21/07/2018 15:00:00 - 21/07/2018 16:00:00","BZN|FI","Without Sequence","52.88","",""
"21/07/2018 16:00:00 - 21/07/2018 17:00:00","BZN|FI","Without Sequence","52.73","",""
"21/07/2018 17:00:00 - 21/07/2018 18:00:00","BZN|FI","Without Sequence","53.43","",""
"21/07/2018 18:00:00 - 21/07/2018 19:00:00","BZN|FI","Without Sequence","54.79","",""
"21/07/2018 19:00:00 - 21/07/2018 20:00:00","BZN|FI","Without Sequence","55.13","",""
"21/07/2018 20:00:00 - 21/07/2018 21:00:00","BZN|FI","Without Sequence","54.96","",""
"21/07/2018 21:00:00 - 21/07/2018 22:00:00","BZN|FI","Without Sequence","54.68","",""
"21/07/2018 22:00:00 - 21/07/2018 23:00:00","BZN|FI","Without Sequence","54.49","",""
"21/07/2018 23:00:00 - 22/07/2018 00:00:00","BZN|FI","Without Sequence","52.44","",""
"22/07/2018 00:00:00 - 22/07/2018 01:00:00","BZN|FI","Without Sequence","52.72","",""
"22/07/2018 01:00:00 - 22/07/2018 02:00:00","BZN|FI","Without Sequence","51.14","",""
"22/07/2018 02:00:00 - 22/07/2018 03:00:00","BZN|FI","Without Sequence","50.29","",""
"22/07/2018 03:00:00 - 22/07/2018 04:00:00","BZN|FI","Without Sequence","49.89","",""
"22/07/2018 04:00:00 - 22/07/2018 05:00:00","BZN|FI","Without Sequence","48.28","",""
"22/07/2018 05:00:00 - 22/07/2018 06:00:00","BZN|FI","Without Sequence","48.96","",""
"22/07/2018 06:00:00 - 22/07/2018 07:00:00","BZN|FI","Without Sequence","50.11","",""
"22/07/2018 07:00:00 - 22/07/2018 08:00:00","BZN|FI","Without Sequence","51.44","",""
"22/07/2018 08:00:00 - 22/07/2018 09:00:00","BZN|FI","Without Sequence","52.46","",""
"22/07/2018 09:00:00 - 22/07/2018 10:00:00","BZN|FI","Without Sequence","52.88","",""
"22/07/2018 10:00:00 - 22/07/2018 11:00:00","BZN|FI","Without Sequence","53.47","",""
"22/07/2018 11:00:00 - 22/07/2018 12:00:00","BZN|FI","Without Sequence","53.71","",""
"22/07/2018 12:00:00 - 22/07/2018 13:00:00","BZN|FI","Without Sequence","53.16","",""
"22/07/2018 13:00:00 - 22/07/2018 14:00:00","BZN|FI","Without Sequence","52.96","",""
"22/07/2018 14:00:00 - 22/07/2018 15:00:00","BZN|FI","Without Sequence","52.67","",""
"22/07/2018 15:00:00 - 22/07/2018 16:00:00","BZN|FI","Without Sequence","52.50","",""
"22/07/2018 16:00:00 - 22/07/2018 17:00:00","BZN|FI","Without Sequence","52.62","",""
"22/07/2018 17:00:00 - 22/07/2018 18:00:00","BZN|FI","Without Sequence","52.76","",""
"22/07/2018 18:00:00 - 22/07/2018 19:00:00","BZN|FI","Without Sequence","53.14","",""
"22/07/2018 19:00:00 - 22/07/2018 20:00:00","BZN|FI","Without Sequence","55.14","",""
"22/07/2018 20:00:00 - 22/07/2018 21:00:00","BZN|FI","Without Sequence","56.19","",""
"22/07/2018 21:00:00 - 22/07/2018 22:00:00","BZN|FI","Without Sequence","56.85","",""
"22/07/2018 22:00:00 - 22/07/2018 23:00:00","BZN|FI","Without Sequence","56.24","",""
"22/07/2018 23:00:00 - 23/07/2018 00:00:00","BZN|FI","Without Sequence","53.38","",""
"23/07/2018 00:00:00 - 23/07/2018 01:00:00","BZN|FI","Without Sequence","51.81","",""
"23/07/2018 01:00:00 - 23/07/2018 02:00:00","BZN|FI","Without Sequence","50.20","",""
"23/07/2018 02:00:00 - 23/07/2018 03:00:00","BZN|FI","Without Sequence","47.95","",""
"23/07/2018 03:00:00 - 23/07/2018 04:00:00","BZN|FI","Without Sequence","47.10","",""
"23/07/2018 04:00:00 - 23/07/2018 05:00:00","BZN|FI","Without Sequence","45.78","",""
"23/07/2018 05:00:00 - 23/07/2018 06:00:00","BZN|FI","Without Sequence","50.23","",""
"23/07/2018 06:00:00 - 23/07/2018 07:00:00","BZN|FI","Without Sequence","53.61","",""
"23/07/2018 07:00:00 - 23/07/2018 08:00:00","BZN|FI","Without Sequence","57.54","",""
"23/07/2018 08:00:00 - 23/07/2018 09:00:00","BZN|FI","Without Sequence","59.94","",""
"23/07/2018 09:00:00 - 23/07/2018 10:00:00","BZN|FI","Without Sequence","62.43","",""
"23/07/2018 10:00:00 - 23/07/2018 11:00:00","BZN|FI","Without Sequence","63.21","",""
"23/07/2018 11:00:00 - 23/07/2018 12:00:00","BZN|FI","Without Sequence","62.45","",""
"23/07/2018 12:00:00 - 23/07/2018 13:00:00","BZN|FI","Without Sequence","63.01","",""
"23/07/2018 13:00:00 - 23/07/2018 14:00:00","BZN|FI","Without Sequence","60.99","",""
"23/07/2018 14:00:00 - 23/07/2018 15:00:00","BZN|FI","Without Sequence","59.50","",""
"23/07/2018 15:00:00 - 23/07/2018 16:00:00","BZN|FI","Without Sequence","61.27","",""
"23/07/2018 16:00:00 - 23/07/2018 17:00:00","BZN|FI","Without Sequence","58.08","",""
"23/07/2018 17:00:00 - 23/07/2018 18:00:00","BZN|FI","Without Sequence","58.47","",""
"23/07/2018 18:00:00 - 23/07/2018 19:00:00","BZN|FI","Without Sequence","58.80","",""
"23/07/2018 19:00:00 - 23/07/2018 20:00:00","BZN|FI","Without Sequence","58.02","",""
"23/07/2018 20:00:00 - 23/07/2018 21:00:00","BZN|FI","Without Sequence","57.01","",""
"23/07/2018 21:00:00 - 23/07/2018 22:00:00","BZN|FI","Without Sequence","56.82","",""
"23/07/2018 22:00:00 - 23/07/2018 23:00:00","BZN|FI","Without Sequence","56.10","",""
"23/07/2018 23:00:00 - 24/07/2018 00:00:00","BZN|FI","Without Sequence","53.95","",""
"24/07/2018 00:00:00 - 24/07/2018 01:00:00","BZN|FI","Without Sequence","52.56","",""
"24/07/2018 01:00:00 - 24/07/2018 02:00:00","BZN|FI","Without Sequence","50.35","",""
"24/07/2018 02:00:00 - 24/07/2018 03:00:00","BZN|FI","Without Sequence","49.57","",""
"24/07/2018 03:00:00 - 24/07/2018 04:00:00","BZN|FI","Without Sequence","49.08","",""
"24/07/2018 04:00:00 - 24/07/2018 05:00:00","BZN|FI","Without Sequence","48.17","",""
"24/07/2018 05:00:00 - 24/07/2018 06:00:00","BZN|FI","Without Sequence","50.87","",""
"24/07/2018 06:00:00 - 24/07/2018 07:00:00","BZN|FI","Without Sequence","53.97","",""
"24/07/2018 07:00:00 - 24/07/2018 08:00:00","BZN|FI","Without Sequence","60.63","",""
"24/07/2018 08:00:00 - 24/07/2018 09:00:00","BZN|FI","Without Sequence","62.55","",""
"24/07/2018 09:00:00 - 24/07/2018 10:00:00","BZN|FI","Without Sequence","62.07","",""
"24/07/2018 10:00:00 - 24/07/2018 11:00:00","BZN|FI","Without Sequence","62.02","",""
"24/07/2018 11:00:00 - 24/07/2018 12:00:00","BZN|FI","Without Sequence","62.03","",""
"24/07/2018 12:00:00 - 24/07/2018 13:00:00","BZN|FI","Without Sequence","62.10","",""
"24/07/2018 13:00:00 - 24/07/2018 14:00:00","BZN|FI","Without Sequence","62.01","",""
"24/07/2018 14:00:00 - 24/07/2018 15:00:00","BZN|FI","Without Sequence","62.00","",""
"24/07/2018 15:00:00 - 24/07/2018 16:00:00","BZN|FI","Without Sequence","59.95","",""
"24/07/2018 16:00:00 - 24/07/2018 17:00:00","BZN|FI","Without Sequence","58.19","",""
"24/07/2018 17:00:00 - 24/07/2018 18:00:00","BZN|FI","Without Sequence","61.86","",""
"24/07/2018 18:00:00 - 24/07/2018 19:00:00","BZN|FI","Without Sequence","62.63","",""
"24/07/2018 19:00:00 - 24/07/2018 20:00:00","BZN|FI","Without Sequence","63.94","",""
"24/07/2018 20:00:00 - 24/07/2018 21:00:00","BZN|FI","Without Sequence","57.97","",""
"24/07/2018 21:00:00 - 24/07/2018 22:00:00","BZN|FI","Without Sequence","56.67","",""
"24/07/2018 22:00:00 - 24/07/2018 23:00:00","BZN|FI","Without Sequence","56.39","",""
"24/07/2018 23:00:00 - 25/07/2018 00:00:00","BZN|FI","Without Sequence","54.47","",""
"25/07/2018 00:00:00 - 25/07/2018 01:00:00","BZN|FI","Without Sequence","53.64","",""
"25/07/2018 01:00:00 - 25/07/2018 02:00:00","BZN|FI","Without Sequence","51.57","",""
"25/07/2018 02:00:00 - 25/07/2018 03:00:00","BZN|FI","Without Sequence","50.42","",""
"25/07/2018 03:00:00 - 25/07/2018 04:00:00","BZN|FI","Without Sequence","50.31","",""
"25/07/2018 04:00:00 - 25/07/2018 05:00:00","BZN|FI","Without Sequence","50.02","",""
"25/07/2018 05:00:00 - 25/07/2018 06:00:00","BZN|FI","Without Sequence","51.44","",""
"25/07/2018 06:00:00 - 25/07/2018 07:00:00","BZN|FI","Without Sequence","54.43","",""
"25/07/2018 07:00:00 - 25/07/2018 08:00:00","BZN|FI","Without Sequence","62.04","",""
"25/07/2018 08:00:00 - 25/07/2018 09:00:00","BZN|FI","Without Sequence","65.00","",""
"25/07/2018 09:00:00 - 25/07/2018 10:00:00","BZN|FI","Without Sequence","65.81","",""
"25/07/2018 10:00:00 - 25/07/2018 11:00:00","BZN|FI","Without Sequence","65.04","",""
"25/07/2018 11:00:00 - 25/07/2018 12:00:00","BZN|FI","Without Sequence","65.65","",""
"25/07/2018 12:00:00 - 25/07/2018 13:00:00","BZN|FI","Without Sequence","65.50","",""
"25/07/2018 13:00:00 - 25/07/2018 14:00:00","BZN|FI","Without Sequence","65.76","",""
"25/07/2018 14:00:00 - 25/07/2018 15:00:00","BZN|FI","Without Sequence","63.83","",""
"25/07/2018 15:00:00 - 25/07/2018 16:00:00","BZN|FI","Without Sequence","62.11","",""
"25/07/2018 16:00:00 - 25/07/2018 17:00:00","BZN|FI","Without Sequence","59.91","",""
"25/07/2018 17:00:00 - 25/07/2018 18:00:00","BZN|FI","Without Sequence","61.31","",""
"25/07/2018 18:00:00 - 25/07/2018 19:00:00","BZN|FI","Without Sequence","58.91","",""
"25/07/2018 19:00:00 - 25/07/2018 20:00:00","BZN|FI","Without Sequence","57.96","",""
"25/07/2018 20:00:00 - 25/07/2018 21:00:00","BZN|FI","Without Sequence","55.22","",""
"25/07/2018 21:00:00 - 25/07/2018 22:00:00","BZN|FI","Without Sequence","55.26","",""
"25/07/2018 22:00:00 - 25/07/2018 23:00:00","BZN|FI","Without Sequence","55.51","",""
"25/07/2018 23:00:00 - 26/07/2018 00:00:00","BZN|FI","Without Sequence","54.43","",""
"26/07/2018 00:00:00 - 26/07/2018 01:00:00","BZN|FI","Without Sequence","51.67","",""
"26/07/2018 01:00:00 - 26/07/2018 02:00:00","BZN|FI","Without Sequence","50.24","",""
"26/07/2018 02:00:00 - 26/07/2018 03:00:00","BZN|FI","Without Sequence","49.07","",""
"26/07/2018 03:00:00 - 26/07/2018 04:00:00","BZN|FI","Without Sequence","48.30","",""
"26/07/2018 04:00:00 - 26/07/2018 05:00:00","BZN|FI","Without Sequence","47.49","",""
"26/07/2018 05:00:00 - 26/07/2018 06:00:00","BZN|FI","Without Sequence","50.14","",""
"26/07/2018 06:00:00 - 26/07/2018 07:00:00","BZN|FI","Without Sequence","53.57","",""
"26/07/2018 07:00:00 - 26/07/2018 08:00:00","BZN|FI","Without Sequence","60.20","",""
"26/07/2018 08:00:00 - 26/07/2018 09:00:00","BZN|FI","Without Sequence","60.99","",""
"26/07/2018 09:00:00 - 26/07/2018 10:00:00","BZN|FI","Without Sequence","62.94","",""
"26/07/2018 10:00:00 - 26/07/2018 11:00:00","BZN|FI","Without Sequence","61.47","",""
"26/07/2018 11:00:00 - 26/07/2018 12:00:00","BZN|FI","Without Sequence","62.05","",""
"26/07/2018 12:00:00 - 26/07/2018 13:00:00","BZN|FI","Without Sequence","62.79","",""
"26/07/2018 13:00:00 - 26/07/2018 14:00:00","BZN|FI","Without Sequence","62.02","",""
"26/07/2018 14:00:00 - 26/07/2018 15:00:00","BZN|FI","Without Sequence","59.68","",""
"26/07/2018 15:00:00 - 26/07/2018 16:00:00","BZN|FI","Without Sequence","61.08","",""
"26/07/2018 16:00:00 - 26/07/2018 17:00:00","BZN|FI","Without Sequence","57.97","",""
"26/07/2018 17:00:00 - 26/07/2018 18:00:00","BZN|FI","Without Sequence","59.00","",""
"26/07/2018 18:00:00 - 26/07/2018 19:00:00","BZN|FI","Without Sequence","61.00","",""
"26/07/2018 19:00:00 - 26/07/2018 20:00:00","BZN|FI","Without Sequence","59.40","",""
"26/07/2018 20:00:00 - 26/07/2018 21:00:00","BZN|FI","Without Sequence","55.53","",""
"26/07/2018 21:00:00 - 26/07/2018 22:00:00","BZN|FI","Without Sequence","54.93","",""
"26/07/2018 22:00:00 - 26/07/2018 23:00:00","BZN|FI","Without Sequence","54.32","",""
"26/07/2018 23:00:00 - 27/07/2018 00:00:00","BZN|FI","Without Sequence","52.07","",""
"27/07/2018 00:00:00 - 27/07/2018 01:00:00","BZN|FI","Without Sequence","52.06","",""
"27/07/2018 01:00:00 - 27/07/2018 02:00:00","BZN|FI","Without Sequence","50.26","",""
"27/07/2018 02:00:00 - 27/07/2018 03:00:00","BZN|FI","Without Sequence","48.11","",""
"27/07/2018 03:00:00 - 27/07/2018 04:00:00","BZN|FI","Without Sequence","47.76","",""
"27/07/2018 04:00:00 - 27/07/2018 05:00:00","BZN|FI","Without Sequence","46.43","",""
"27/07/2018 05:00:00 - 27/07/2018 06:00:00","BZN|FI","Without Sequence","50.86","",""
"27/07/2018 06:00:00 - 27/07/2018 07:00:00","BZN|FI","Without Sequence","53.35","",""
"27/07/2018 07:00:00 - 27/07/2018 08:00:00","BZN|FI","Without Sequence","62.18","",""
"27/07/2018 08:00:00 - 27/07/2018 09:00:00","BZN|FI","Without Sequence","64.78","",""
"27/07/2018 09:00:00 - 27/07/2018 10:00:00","BZN|FI","Without Sequence","64.23","",""
"27/07/2018 10:00:00 - 27/07/2018 11:00:00","BZN|FI","Without Sequence","65.73","",""
"27/07/2018 11:00:00 - 27/07/2018 12:00:00","BZN|FI","Without Sequence","65.30","",""
"27/07/2018 12:00:00 - 27/07/2018 13:00:00","BZN|FI","Without Sequence","63.57","",""
"27/07/2018 13:00:00 - 27/07/2018 14:00:00","BZN|FI","Without Sequence","62.20","",""
"27/07/2018 14:00:00 - 27/07/2018 15:00:00","BZN|FI","Without Sequence","62.13","",""
"27/07/2018 15:00:00 - 27/07/2018 16:00:00","BZN|FI","Without Sequence","62.16","",""
"27/07/2018 16:00:00 - 27/07/2018 17:00:00","BZN|FI","Without Sequence","62.11","",""
"27/07/2018 17:00:00 - 27/07/2018 18:00:00","BZN|FI","Without Sequence","61.98","",""
"27/07/2018 18:00:00 - 27/07/2018 19:00:00","BZN|FI","Without Sequence","62.12","",""
"27/07/2018 19:00:00 - 27/07/2018 20:00:00","BZN|FI","Without Sequence","60.45","",""
"27/07/2018 20:00:00 - 27/07/2018 21:00:00","BZN|FI","Without Sequence","54.67","",""
"27/07/2018 21:00:00 - 27/07/2018 22:00:00","BZN|FI","Without Sequence","54.51","",""
"27/07/2018 22:00:00 - 27/07/2018 23:00:00","BZN|FI","Without Sequence","53.03","",""
"27/07/2018 23:00:00 - 28/07/2018 00:00:00","BZN|FI","Without Sequence","50.85","",""
"28/07/2018 00:00:00 - 28/07/2018 01:00:00","BZN|FI","Without Sequence","50.67","",""
"28/07/2018 01:00:00 - 28/07/2018 02:00:00","BZN|FI","Without Sequence","49.04","",""
"28/07/2018 02:00:00 - 28/07/2018 03:00:00","BZN|FI","Without Sequence","45.05","",""
"28/07/2018 03:00:00 - 28/07/2018 04:00:00","BZN|FI","Without Sequence","43.09","",""
"28/07/2018 04:00:00 - 28/07/2018 05:00:00","BZN|FI","Without Sequence","42.24","",""
"28/07/2018 05:00:00 - 28/07/2018 06:00:00","BZN|FI","Without Sequence","44.46","",""
"28/07/2018 06:00:00 - 28/07/2018 07:00:00","BZN|FI","Without Sequence","47.05","",""
"28/07/2018 07:00:00 - 28/07/2018 08:00:00","BZN|FI","Without Sequence","49.85","",""
"28/07/2018 08:00:00 - 28/07/2018 09:00:00","BZN|FI","Without Sequence","52.08","",""
"28/07/2018 09:00:00 - 28/07/2018 10:00:00","BZN|FI","Without Sequence","53.99","",""
"28/07/2018 10:00:00 - 28/07/2018 11:00:00","BZN|FI","Without Sequence","56.78","",""
"28/07/2018 11:00:00 - 28/07/2018 12:00:00","BZN|FI","Without Sequence","55.52","",""
"28/07/2018 12:00:00 - 28/07/2018 13:00:00","BZN|FI","Without Sequence","55.07","",""
"28/07/2018 13:00:00 - 28/07/2018 14:00:00","BZN|FI","Without Sequence","54.28","",""
"28/07/2018 14:00:00 - 28/07/2018 15:00:00","BZN|FI","Without Sequence","52.18","",""
"28/07/2018 15:00:00 - 28/07/2018 16:00:00","BZN|FI","Without Sequence","51.91","",""
"28/07/2018 16:00:00 - 28/07/2018 17:00:00","BZN|FI","Without Sequence","52.11","",""
"28/07/2018 17:00:00 - 28/07/2018 18:00:00","BZN|FI","Without Sequence","51.07","",""
"28/07/2018 18:00:00 - 28/07/2018 19:00:00","BZN|FI","Without Sequence","51.46","",""
"28/07/2018 19:00:00 - 28/07/2018 20:00:00","BZN|FI","Without Sequence","52.88","",""
"28/07/2018 20:00:00 - 28/07/2018 21:00:00","BZN|FI","Without Sequence","52.84","",""
"28/07/2018 21:00:00 - 28/07/2018 22:00:00","BZN|FI","Without Sequence","53.09","",""
"28/07/2018 22:00:00 - 28/07/2018 23:00:00","BZN|FI","Without Sequence","53.45","",""
"28/07/2018 23:00:00 - 29/07/2018 00:00:00","BZN|FI","Without Sequence","50.59","",""
"29/07/2018 00:00:00 - 29/07/2018 01:00:00","BZN|FI","Without Sequence","50.02","",""
"29/07/2018 01:00:00 - 29/07/2018 02:00:00","BZN|FI","Without Sequence","46.74","",""
"29/07/2018 02:00:00 - 29/07/2018 03:00:00","BZN|FI","Without Sequence","45.04","",""
"29/07/2018 03:00:00 - 29/07/2018 04:00:00","BZN|FI","Without Sequence","44.05","",""
"29/07/2018 04:00:00 - 29/07/2018 05:00:00","BZN|FI","Without Sequence","43.90","",""
"29/07/2018 05:00:00 - 29/07/2018 06:00:00","BZN|FI","Without Sequence","44.02","",""
