"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"20/02/2020 07:00:00 - 20/02/2020 08:00:00","BZN|FI","Without Sequence","54.92","",""
"20/02/2020 08:00:00 - 20/02/2020 09:00:00","BZN|FI","Without Sequence","58.76","",""
"20/02/2020 09:00:00 - 20/02/2020 10:00:00","BZN|FI","Without Sequence","59.05","",""
"20/02/2020 10:00:00 - 20/02/2020 11:00:00","BZN|FI","Without Sequence","58.72","",""
"20/02/2020 11:00:00 - 20/02/2020 12:00:00","BZN|FI","Without Sequence","35.10","",""
"20/02/2020 12:00:00 - 20/02/2020 13:00:00","BZN|FI","Without Sequence","25.92","",""
"20/02/2020 13:00:00 - 20/02/2020 14:00:00","BZN|FI","Without Sequence","35.10","",""
"20/02/2020 14:00:00 - 20/02/2020 15:00:00","BZN|FI","Without Sequence","43.92","",""
"20/02/2020 15:00:00 - 20/02/2020 16:00:00","BZN|FI","Without Sequence","28.18","",""
"20/02/2020 16:00:00 - 20/02/2020 17:00:00","BZN|FI","Without Sequence","28.73","",""
"20/02/2020 17:00:00 - 20/02/2020 18:00:00","BZN|FI","Without Sequence","43.91","",""
"20/02/2020 18:00:00 - 20/02/2020 19:00:00","BZN|FI","Without Sequence","43.90","",""
"20/02/2020 19:00:00 - 20/02/2020 20:00:00","BZN|FI","Without Sequence","15.09","",""
"20/02/2020 20:00:00 - 20/02/2020 21:00:00","BZN|FI","Without Sequence","9.77","",""
"20/02/2020 21:00:00 - 20/02/2020 22:00:00","BZN|FI","Without Sequence","9.30","",""
"20/02/2020 22:00:00 - 20/02/2020 23:00:00","BZN|FI","Without Sequence","8.80","",""
"20/02/2020 23:00:00 - 21/02/2020 00:00:00","BZN|FI","Without Sequence","8.03","",""
"21/02/2020 00:00:00 - 21/02/2020 01:00:00","BZN|FI","Without Sequence","8.28","",""
"21/02/2020 01:00:00 - 21/02/2020 02:00:00","BZN|FI","Without Sequence","7.60","",""
"21/02/2020 02:00:00 - 21/02/2020 03:00:00","BZN|FI","Without Sequence","7.37","",""
"21/02/2020 03:00:00 - 21/02/2020 04:00:00","BZN|FI","Without Sequence","7.94","",""
"21/02/2020 04:00:00 - 21/02/2020 05:00:00","BZN|FI","Without Sequence","8.47","",""
"21/02/2020 05:00:00 - 21/02/2020 06:00:00","BZN|FI","Without Sequence","16.08","",""
"21/02/2020 06:00:00 - 21/02/2020 07:00:00","BZN|FI","Without Sequence","15.96","",""
"21/02/2020 07:00:00 - 21/02/2020 08:00:00","BZN|FI","Without Sequence","17.68","",""
"21/02/2020 08:00:00 - 21/02/2020 09:00:00","BZN|FI","Without Sequence","21.98","",""
"21/02/2020 09:00:00 - 21/02/2020 10:00:00","BZN|FI","Without Sequence","14.84","",""
"21/02/2020 10:00:00 - 21/02/2020 11:00:00","BZN|FI","Without Sequence","16.77","",""
"21/02/2020 11:00:00 - 21/02/2020 12:00:00","BZN|FI","Without Sequence","18.21","",""
"21/02/2020 12:00:00 - 21/02/2020 13:00:00","BZN|FI","Without Sequence","21.84","",""
"21/02/2020 13:00:00 - 21/02/2020 14:00:00","BZN|FI","Without Sequence","19.52","",""
"21/02/2020 14:00:00 - 21/02/2020 15:00:00","BZN|FI","Without Sequence","16.94","",""
"21/02/2020 15:00:00 - 21/02/2020 16:00:00","BZN|FI","Without Sequence","12.91","",""
"21/02/2020 16:00:00 - 21/02/2020 17:00:00","BZN|FI","Without Sequence","20.83","",""
"21/02/2020 17:00:00 - 21/02/2020 18:00:00","BZN|FI","Without Sequence","31.13","",""
"21/02/2020 18:00:00 - 21/02/2020 19:00:00","BZN|FI","Without Sequence","30.62","",""
"21/02/2020 19:00:00 - 21/02/2020 20:00:00","BZN|FI","Without Sequence","16.91","",""
"21/02/2020 20:00:00 - 21/02/2020 21:00:00","BZN|FI","Without Sequence","10.29","",""
"21/02/2020 21:00:00 - 21/02/2020 22:00:00","BZN|FI","Without Sequence","9.83","",""
"21/02/2020 22:00:00 - 21/02/2020 23:00:00","BZN|FI","Without Sequence","8.11","",""
"21/02/2020 23:00:00 - 22/02/2020 00:00:00","BZN|FI","Without Sequence","7.08","",""
"22/02/2020 00:00:00 - 22/02/2020 01:00:00","BZN|FI","Without Sequence","7.83","",""
"22/02/2020 01:00:00 - 22/02/2020 02:00:00","BZN|FI","Without Sequence","3.33","",""
"22/02/2020 02:00:00 - 22/02/2020 03:00:00","BZN|FI","Without Sequence","2.16","",""
"22/02/2020 03:00:00 - 22/02/2020 04:00:00","BZN|FI","Without Sequence","2.01","",""
"22/02/2020 04:00:00 - 22/02/2020 05:00:00","BZN|FI","Without Sequence","2.85","",""
"22/02/2020 05:00:00 - 22/02/2020 06:00:00","BZN|FI","Without Sequence","5.75","",""
"22/02/2020 06:00:00 - 22/02/2020 07:00:00","BZN|FI","Without Sequence","6.73","",""
"22/02/2020 07:00:00 - 22/02/2020 08:00:00","BZN|FI","Without Sequence","6.96","",""
"22/02/2020 08:00:00 - 22/02/2020 09:00:00","BZN|FI","Without Sequence","7.44","",""
"22/02/2020 09:00:00 - 22/02/2020 10:00:00","BZN|FI","Without Sequence","8.05","",""
"22/02/2020 10:00:00 - 22/02/2020 11:00:00","BZN|FI","Without Sequence","8.54","",""
"22/02/2020 11:00:00 - 22/02/2020 12:00:00","BZN|FI","Without Sequence","8.58","",""
"22/02/2020 12:00:00 - 22/02/2020 13:00:00","BZN|FI","Without Sequence","8.57","",""
"22/02/2020 13:00:00 - 22/02/2020 14:00:00","BZN|FI","Without Sequence","8.35","",""
"22/02/2020 14:00:00 - 22/02/2020 15:00:00","BZN|FI","Without Sequence","7.98","",""
"22/02/2020 15:00:00 - 22/02/2020 16:00:00","BZN|FI","Without Sequence","7.98","",""
"22/02/2020 16:00:00 - 22/02/2020 17:00:00","BZN|FI","Without Sequence","8.53","",""
"22/02/2020 17:00:00 - 22/02/2020 18:00:00","BZN|FI","Without Sequence","13.41","",""
"22/02/2020 18:00:00 - 22/02/2020 19:00:00","BZN|FI","Without Sequence","25.91","",""
"22/02/2020 19:00:00 - 22/02/2020 20:00:00","BZN|FI","Without Sequence","9.20","",""
"22/02/2020 20:00:00 - 22/02/2020 21:00:00","BZN|FI","Without Sequence","7.93","",""
"22/02/2020 21:00:00 - 22/02/2020 22:00:00","BZN|FI","Without Sequence","6.63","",""
"22/02/2020 22:00:00 - 22/02/2020 23:00:00","BZN|FI","Without Sequence","5.66","",""
"22/02/2020 23:00:00 - 23/02/2020 00:00:00","BZN|FI","Without Sequence","5.91","",""
"23/02/2020 00:00:00 - 23/02/2020 01:00:00","BZN|FI","Without Sequence","6.76","",""
"23/02/2020 01:00:00 - 23/02/2020 02:00:00","BZN|FI","Without Sequence","6.81","",""
"23/02/2020 02:00:00 - 23/02/2020 03:00:00","BZN|FI","Without Sequence","6.13","",""
"23/02/2020 03:00:00 - 23/02/2020 04:00:00","BZN|FI","Without Sequence","5.34","",""
"23/02/2020 04:00:00 - 23/02/2020 05:00:00","BZN|FI","Without Sequence","6.45","",""
"23/02/2020 05:00:00 - 23/02/2020 06:00:00","BZN|FI","Without Sequence","6.95","",""
"23/02/2020 06:00:00 - 23/02/2020 07:00:00","BZN|FI","Without Sequence","6.60","",""
"23/02/2020 07:00:00 - 23/02/2020 08:00:00","BZN|FI","Without Sequence","6.99","",""
"23/02/2020 08:00:00 - 23/02/2020 09:00:00","BZN|FI","Without Sequence","7.30","",""
"23/02/2020 09:00:00 - 23/02/2020 10:00:00","BZN|FI","Without Sequence","8.72","",""
"23/02/2020 10:00:00 - 23/02/2020 11:00:00","BZN|FI","Without Sequence","9.20","",""
"23/02/2020 11:00:00 - 23/02/2020 12:00:00","BZN|FI","Without Sequence","9.02","",""
"23/02/2020 12:00:00 - 23/02/2020 13:00:00","BZN|FI","Without Sequence","8.90","",""
"23/02/2020 13:00:00 - 23/02/2020 14:00:00","BZN|FI","Without Sequence","9.28","",""
"23/02/2020 14:00:00 - 23/02/2020 15:00:00","BZN|FI","Without Sequence","11.25","",""
"23/02/2020 15:00:00 - 23/02/2020 16:00:00","BZN|FI","Without Sequence","8.84","",""
"23/02/2020 16:00:00 - 23/02/2020 17:00:00","BZN|FI","Without Sequence","15.74","",""
"23/02/2020 17:00:00 - 23/02/2020 18:00:00","BZN|FI","Without Sequence","15.66","",""
"23/02/2020 18:00:00 - 23/02/2020 19:00:00","BZN|FI","Without Sequence","10.62","",""
"23/02/2020 19:00:00 - 23/02/2020 20:00:00","BZN|FI","Without Sequence","10.04","",""
"23/02/2020 20:00:00 - 23/02/2020 21:00:00","BZN|FI","Without Sequence","8.81","",""
"23/02/2020 21:00:00 - 23/02/2020 22:00:00","BZN|FI","Without Sequence","8.54","",""
"23/02/2020 22:00:00 - 23/02/2020 23:00:00","BZN|FI","Without Sequence","8.73","",""
"23/02/2020 23:00:00 - 24/02/2020 00:00:00","BZN|FI","Without Sequence","8.18","",""
"24/02/2020 00:00:00 - 24/02/2020 01:00:00","BZN|FI","Without Sequence","6.32","",""
"24/02/2020 01:00:00 - 24/02/2020 02:00:00","BZN|FI","Without Sequence","7.23","",""
"24/02/2020 02:00:00 - 24/02/2020 03:00:00","BZN|FI","Without Sequence","7.05","",""
"24/02/2020 03:00:00 - 24/02/2020 04:00:00","BZN|FI","Without Sequence","8.69","",""
"24/02/2020 04:00:00 - 24/02/2020 05:00:00","BZN|FI","Without Sequence","9.36","",""
"24/02/2020 05:00:00 - 24/02/2020 06:00:00","BZN|FI","Without Sequence","10.41","",""
"24/02/2020 06:00:00 - 24/02/2020 07:00:00","BZN|FI","Without Sequence","27.04","",""
"24/02/2020 07:00:00 - 24/02/2020 08:00:00","BZN|FI","Without Sequence","43.00","",""
"24/02/2020 08:00:00 - 24/02/2020 09:00:00","BZN|FI","Without Sequence","47.53","",""
"24/02/2020 09:00:00 - 24/02/2020 10:00:00","BZN|FI","Without Sequence","45.71","",""
"24/02/2020 10:00:00 - 24/02/2020 11:00:00","BZN|FI","Without Sequence","44.38","",""
"24/02/2020 11:00:00 - 24/02/2020 12:00:00","BZN|FI","Without Sequence","44.05","",""
"24/02/2020 12:00:00 - 24/02/2020 13:00:00","BZN|FI","Without Sequence","41.27","",""
"24/02/2020 13:00:00 - 24/02/2020 14:00:00","BZN|FI","Without Sequence","40.04","",""
"24/02/2020 14:00:00 - 24/02/2020 15:00:00","BZN|FI","Without Sequence","38.41","",""
"24/02/2020 15:00:00 - 24/02/2020 16:00:00","BZN|FI","Without Sequence","35.98","",""
"24/02/2020 16:00:00 - 24/02/2020 17:00:00","BZN|FI","Without Sequence","32.07","",""
"24/02/2020 17:00:00 - 24/02/2020 18:00:00","BZN|FI","Without Sequence","40.04","",""
"24/02/2020 18:00:00 - 24/02/2020 19:00:00","BZN|FI","Without Sequence","36.10","",""
"24/02/2020 19:00:00 - 24/02/2020 20:00:00","BZN|FI","Without Sequence","35.08","",""
"24/02/2020 20:00:00 - 24/02/2020 21:00:00","BZN|FI","Without Sequence","28.62","",""
"24/02/2020 21:00:00 - 24/02/2020 22:00:00","BZN|FI","Without Sequence","21.68","",""
"24/02/2020 22:00:00 - 24/02/2020 23:00:00","BZN|FI","Without Sequence","15.99","",""
"24/02/2020 23:00:00 - 25/02/2020 00:00:00","BZN|FI","Without Sequence","12.07","",""
"25/02/2020 00:00:00 - 25/02/2020 01:00:00","BZN|FI","Without Sequence","12.62","",""
"25/02/2020 01:00:00 - 25/02/2020 02:00:00","BZN|FI","Without Sequence","16.20","",""
"25/02/2020 02:00:00 - 25/02/2020 03:00:00","BZN|FI","Without Sequence","18.01","",""
"25/02/2020 03:00:00 - 25/02/2020 04:00:00","BZN|FI","Without Sequence","25.59","",""
"25/02/2020 04:00:00 - 25/02/2020 05:00:00","BZN|FI","Without Sequence","36.77","",""
"25/02/2020 05:00:00 - 25/02/2020 06:00:00","BZN|FI","Without Sequence","46.77","",""
"25/02/2020 06:00:00 - 25/02/2020 07:00:00","BZN|FI","Without Sequence","48.09","",""
"25/02/2020 07:00:00 - 25/02/2020 08:00:00","BZN|FI","Without Sequence","54.77","",""
"25/02/2020 08:00:00 - 25/02/2020 09:00:00","BZN|FI","Without Sequence","48.82","",""
"25/02/2020 09:00:00 - 25/02/2020 10:00:00","BZN|FI","Without Sequence","55.95","",""
"25/02/2020 10:00:00 - 25/02/2020 11:00:00","BZN|FI","Without Sequence","44.54","",""
"25/02/2020 11:00:00 - 25/02/2020 12:00:00","BZN|FI","Without Sequence","36.24","",""
"25/02/2020 12:00:00 - 25/02/2020 13:00:00","BZN|FI","Without Sequence","43.91","",""
"25/02/2020 13:00:00 - 25/02/2020 14:00:00","BZN|FI","Without Sequence","37.06","",""
"25/02/2020 14:00:00 - 25/02/2020 15:00:00","BZN|FI","Without Sequence","43.99","",""
"25/02/2020 15:00:00 - 25/02/2020 16:00:00","BZN|FI","Without Sequence","43.96","",""
"25/02/2020 16:00:00 - 25/02/2020 17:00:00","BZN|FI","Without Sequence","44.12","",""
"25/02/2020 17:00:00 - 25/02/2020 18:00:00","BZN|FI","Without Sequence","58.11","",""
"25/02/2020 18:00:00 - 25/02/2020 19:00:00","BZN|FI","Without Sequence","58.04","",""
"25/02/2020 19:00:00 - 25/02/2020 20:00:00","BZN|FI","Without Sequence","43.93","",""
"25/02/2020 20:00:00 - 25/02/2020 21:00:00","BZN|FI","Without Sequence","35.05","",""
"25/02/2020 21:00:00 - 25/02/2020 22:00:00","BZN|FI","Without Sequence","36.72","",""
"25/02/2020 22:00:00 - 25/02/2020 23:00:00","BZN|FI","Without Sequence","23.01","",""
"25/02/2020 23:00:00 - 26/02/2020 00:00:00","BZN|FI","Without Sequence","18.01","",""
"26/02/2020 00:00:00 - 26/02/2020 01:00:00","BZN|FI","Without Sequence","26.76","",""
"26/02/2020 01:00:00 - 26/02/2020 02:00:00","BZN|FI","Without Sequence","25.23","",""
"26/02/2020 02:00:00 - 26/02/2020 03:00:00","BZN|FI","Without Sequence","20.20","",""
"26/02/2020 03:00:00 - 26/02/2020 04:00:00","BZN|FI","Without Sequence","19.61","",""
"26/02/2020 04:00:00 - 26/02/2020 05:00:00","BZN|FI","Without Sequence","21.47","",""
"26/02/2020 05:00:00 - 26/02/2020 06:00:00","BZN|FI","Without Sequence","43.94","",""
"26/02/2020 06:00:00 - 26/02/2020 07:00:00","BZN|FI","Without Sequence","46.50","",""
"26/02/2020 07:00:00 - 26/02/2020 08:00:00","BZN|FI","Without Sequence","53.15","",""
"26/02/2020 08:00:00 - 26/02/2020 09:00:00","BZN|FI","Without Sequence","56.70","",""
"26/02/2020 09:00:00 - 26/02/2020 10:00:00","BZN|FI","Without Sequence","50.34","",""
"26/02/2020 10:00:00 - 26/02/2020 11:00:00","BZN|FI","Without Sequence","46.49","",""
"26/02/2020 11:00:00 - 26/02/2020 12:00:00","BZN|FI","Without Sequence","35.10","",""
"26/02/2020 12:00:00 - 26/02/2020 13:00:00","BZN|FI","Without Sequence","35.01","",""
"26/02/2020 13:00:00 - 26/02/2020 14:00:00","BZN|FI","Without Sequence","40.38","",""
"26/02/2020 14:00:00 - 26/02/2020 15:00:00","BZN|FI","Without Sequence","46.71","",""
"26/02/2020 15:00:00 - 26/02/2020 16:00:00","BZN|FI","Without Sequence","45.38","",""
"26/02/2020 16:00:00 - 26/02/2020 17:00:00","BZN|FI","Without Sequence","45.71","",""
"26/02/2020 17:00:00 - 26/02/2020 18:00:00","BZN|FI","Without Sequence","57.78","",""
"26/02/2020 18:00:00 - 26/02/2020 19:00:00","BZN|FI","Without Sequence","56.51","",""
"26/02/2020 19:00:00 - 26/02/2020 20:00:00","BZN|FI","Without Sequence","42.17","",""
"26/02/2020 20:00:00 - 26/02/2020 21:00:00","BZN|FI","Without Sequence","36.71","",""
"26/02/2020 21:00:00 - 26/02/2020 22:00:00","BZN|FI","Without Sequence","33.83","",""
"26/02/2020 22:00:00 - 26/02/2020 23:00:00","BZN|FI","Without Sequence","32.08","",""
"26/02/2020 23:00:00 - 27/02/2020 00:00:00","BZN|FI","Without Sequence","25.66","",""
"27/02/2020 00:00:00 - 27/02/2020 01:00:00","BZN|FI","Without Sequence","36.75","",""
"27/02/2020 01:00:00 - 27/02/2020 02:00:00","BZN|FI","Without Sequence","28.54","",""
"27/02/2020 02:00:00 - 27/02/2020 03:00:00","BZN|FI","Without Sequence","27.04","",""
"27/02/2020 03:00:00 - 27/02/2020 04:00:00","BZN|FI","Without Sequence","25.17","",""
"27/02/2020 04:00:00 - 27/02/2020 05:00:00","BZN|FI","Without Sequence","26.07","",""
"27/02/2020 05:00:00 - 27/02/2020 06:00:00","BZN|FI","Without Sequence","36.17","",""
"27/02/2020 06:00:00 - 27/02/2020 07:00:00","BZN|FI","Without Sequence","47.62","",""
"27/02/2020 07:00:00 - 27/02/2020 08:00:00","BZN|FI","Without Sequence","61.54","",""
"27/02/2020 08:00:00 - 27/02/2020 09:00:00","BZN|FI","Without Sequence","70.76","",""
"27/02/2020 09:00:00 - 27/02/2020 10:00:00","BZN|FI","Without Sequence","62.30","",""
"27/02/2020 10:00:00 - 27/02/2020 11:00:00","BZN|FI","Without Sequence","56.06","",""
"27/02/2020 11:00:00 - 27/02/2020 12:00:00","BZN|FI","Without Sequence","43.97","",""
"27/02/2020 12:00:00 - 27/02/2020 13:00:00","BZN|FI","Without Sequence","39.78","",""
"27/02/2020 13:00:00 - 27/02/2020 14:00:00","BZN|FI","Without Sequence","40.79","",""
"27/02/2020 14:00:00 - 27/02/2020 15:00:00","BZN|FI","Without Sequence","45.48","",""
"27/02/2020 15:00:00 - 27/02/2020 16:00:00","BZN|FI","Without Sequence","46.30","",""
"27/02/2020 16:00:00 - 27/02/2020 17:00:00","BZN|FI","Without Sequence","46.83","",""
"27/02/2020 17:00:00 - 27/02/2020 18:00:00","BZN|FI","Without Sequence","66.83","",""
"27/02/2020 18:00:00 - 27/02/2020 19:00:00","BZN|FI","Without Sequence","64.95","",""
"27/02/2020 19:00:00 - 27/02/2020 20:00:00","BZN|FI","Without Sequence","48.06","",""
"27/02/2020 20:00:00 - 27/02/2020 21:00:00","BZN|FI","Without Sequence","39.13","",""
"27/02/2020 21:00:00 - 27/02/2020 22:00:00","BZN|FI","Without Sequence","35.68","",""
"27/02/2020 22:00:00 - 27/02/2020 23:00:00","BZN|FI","Without Sequence","33.77","",""
"27/02/2020 23:00:00 - 28/02/2020 00:00:00","BZN|FI","Without Sequence","28.54","",""
"28/02/2020 00:00:00 - 28/02/2020 01:00:00","BZN|FI","Without Sequence","28.83","",""
"28/02/2020 01:00:00 - 28/02/2020 02:00:00","BZN|FI","Without Sequence","24.80","",""
"28/02/2020 02:00:00 - 28/02/2020 03:00:00","BZN|FI","Without Sequence","24.73","",""
"28/02/2020 03:00:00 - 28/02/2020 04:00:00","BZN|FI","Without Sequence","24.20","",""
"28/02/2020 04:00:00 - 28/02/2020 05:00:00","BZN|FI","Without Sequence","24.27","",""
"28/02/2020 05:00:00 - 28/02/2020 06:00:00","BZN|FI","Without Sequence","38.49","",""
"28/02/2020 06:00:00 - 28/02/2020 07:00:00","BZN|FI","Without Sequence","50.59","",""
"28/02/2020 07:00:00 - 28/02/2020 08:00:00","BZN|FI","Without Sequence","46.98","",""
"28/02/2020 08:00:00 - 28/02/2020 09:00:00","BZN|FI","Without Sequence","58.92","",""
"28/02/2020 09:00:00 - 28/02/2020 10:00:00","BZN|FI","Without Sequence","51.98","",""
"28/02/2020 10:00:00 - 28/02/2020 11:00:00","BZN|FI","Without Sequence","46.91","",""
"28/02/2020 11:00:00 - 28/02/2020 12:00:00","BZN|FI","Without Sequence","31.72","",""
"28/02/2020 12:00:00 - 28/02/2020 13:00:00","BZN|FI","Without Sequence","25.91","",""
"28/02/2020 13:00:00 - 28/02/2020 14:00:00","BZN|FI","Without Sequence","26.83","",""
"28/02/2020 14:00:00 - 28/02/2020 15:00:00","BZN|FI","Without Sequence","45.01","",""
"28/02/2020 15:00:00 - 28/02/2020 16:00:00","BZN|FI","Without Sequence","42.55","",""
"28/02/2020 16:00:00 - 28/02/2020 17:00:00","BZN|FI","Without Sequence","43.93","",""
"28/02/2020 17:00:00 - 28/02/2020 18:00:00","BZN|FI","Without Sequence","56.05","",""
"28/02/2020 18:00:00 - 28/02/2020 19:00:00","BZN|FI","Without Sequence","53.12","",""
"28/02/2020 19:00:00 - 28/02/2020 20:00:00","BZN|FI","Without Sequence","34.49","",""
"28/02/2020 20:00:00 - 28/02/2020 21:00:00","BZN|FI","Without Sequence","26.10","",""
"28/02/2020 21:00:00 - 28/02/2020 22:00:00","BZN|FI","Without Sequence","27.41","",""
"28/02/2020 22:00:00 - 28/02/2020 23:00:00","BZN|FI","Without Sequence","24.44","",""
"28/02/2020 23:00:00 - 29/02/2020 00:00:00","BZN|FI","Without Sequence","22.76","",""
"29/02/2020 00:00:00 - 29/02/2020 01:00:00","BZN|FI","Without Sequence","25.84","",""
"29/02/2020 01:00:00 - 29/02/2020 02:00:00","BZN|FI","Without Sequence","25.08","",""
"29/02/2020 02:00:00 - 29/02/2020 03:00:00","BZN|FI","Without Sequence","23.05","",""
"29/02/2020 03:00:00 - 29/02/2020 04:00:00","BZN|FI","Without Sequence","23.15","",""
"29/02/2020 04:00:00 - 29/02/2020 05:00:00","BZN|FI","Without Sequence","23.47","",""
"29/02/2020 05:00:00 - 29/02/2020 06:00:00","BZN|FI","Without Sequence","20.08","",""
"29/02/2020 06:00:00 - 29/02/2020 07:00:00","BZN|FI","Without Sequence","19.52","",""
"29/02/2020 07:00:00 - 29/02/2020 08:00:00","BZN|FI","Without Sequence","26.76","",""
"29/02/2020 08:00:00 - 29/02/2020 09:00:00","BZN|FI","Without Sequence","23.96","",""
"29/02/2020 09:00:00 - 29/02/2020 10:00:00","BZN|FI","Without Sequence","23.99","",""
"29/02/2020 10:00:00 - 29/02/2020 11:00:00","BZN|FI","Without Sequence","26.59","",""
"29/02/2020 11:00:00 - 29/02/2020 12:00:00","BZN|FI","Without Sequence","23.98","",""
"29/02/2020 12:00:00 - 29/02/2020 13:00:00","BZN|FI","Without Sequence","25.71","",""
"29/02/2020 13:00:00 - 29/02/2020 14:00:00","BZN|FI","Without Sequence","27.93","",""
"29/02/2020 14:00:00 - 29/02/2020 15:00:00","BZN|FI","Without Sequence","29.86","",""
"29/02/2020 15:00:00 - 29/02/2020 16:00:00","BZN|FI","Without Sequence","27.61","",""
"29/02/2020 16:00:00 - 29/02/2020 17:00:00","BZN|FI","Without Sequence","30.04","",""
"29/02/2020 17:00:00 - 29/02/2020 18:00:00","BZN|FI","Without Sequence","38.08","",""
"29/02/2020 18:00:00 - 29/02/2020 19:00:00","BZN|FI","Without Sequence","32.57","",""
"29/02/2020 19:00:00 - 29/02/2020 20:00:00","BZN|FI","Without Sequence","20.45","",""
"29/02/2020 20:00:00 - 29/02/2020 21:00:00","BZN|FI","Without Sequence","10.38","",""
"29/02/2020 21:00:00 - 29/02/2020 22:00:00","BZN|FI","Without Sequence","13.83","",""
"29/02/2020 22:00:00 - 29/02/2020 23:00:00","BZN|FI","Without Sequence","18.39","",""
"29/02/2020 23:00:00 - 01/03/2020 00:00:00","BZN|FI","Without Sequence","15.04","",""
"01/03/2020 00:00:00 - 01/03/2020 01:00:00","BZN|FI","Without Sequence","19.06","",""
"01/03/2020 01:00:00 - 01/03/2020 02:00:00","BZN|FI","Without Sequence","17.10","",""
"01/03/2020 02:00:00 - 01/03/2020 03:00:00","BZN|FI","Without Sequence","17.04","",""
"01/03/2020 03:00:00 - 01/03/2020 04:00:00","BZN|FI","Without Sequence","17.04","",""
"01/03/2020 04:00:00 - 01/03/2020 05:00:00","BZN|FI","Without Sequence","17.07","",""
"01/03/2020 05:00:00 - 01/03/2020 06:00:00","BZN|FI","Without Sequence","17.64","",""
"01/03/2020 06:00:00 - 01/03/2020 07:00:00","BZN|FI","Without Sequence","13.98","",""
"01/03/2020 07:00:00 - 01/03/2020 08:00:00","BZN|FI","Without Sequence","8.90","",""
"01/03/2020 08:00:00 - 01/03/2020 09:00:00","BZN|FI","Without Sequence","11.24","",""
"01/03/2020 09:00:00 - 01/03/2020 10:00:00","BZN|FI","Without Sequence","15.13","",""
"01/03/2020 10:00:00 - 01/03/2020 11:00:00","BZN|FI","Without Sequence","21.92","",""
"01/03/2020 11:00:00 - 01/03/2020 12:00:00","BZN|FI","Without Sequence","21.48","",""
"01/03/2020 12:00:00 - 01/03/2020 13:00:00","BZN|FI","Without Sequence","18.88","",""
"01/03/2020 13:00:00 - 01/03/2020 14:00:00","BZN|FI","Without Sequence","17.60","",""
"01/03/2020 14:00:00 - 01/03/2020 15:00:00","BZN|FI","Without Sequence","14.01","",""
"01/03/2020 15:00:00 - 01/03/2020 16:00:00","BZN|FI","Without Sequence","13.91","",""
"01/03/2020 16:00:00 - 01/03/2020 17:00:00","BZN|FI","Without Sequence","24.75","",""
"01/03/2020 17:00:00 - 01/03/2020 18:00:00","BZN|FI","Without Sequence","34.93","",""
"01/03/2020 18:00:00 - 01/03/2020 19:00:00","BZN|FI","Without Sequence","33.48","",""
"01/03/2020 19:00:00 - 01/03/2020 20:00:00","BZN|FI","Without Sequence","27.04","",""
"01/03/2020 20:00:00 - 01/03/2020 21:00:00","BZN|FI","Without Sequence","20.91","",""
"01/03/2020 21:00:00 - 01/03/2020 22:00:00","BZN|FI","Without Sequence","19.84","",""
"01/03/2020 22:00:00 - 01/03/2020 23:00:00","BZN|FI","Without Sequence","17.00","",""
"01/03/2020 23:00:00 - 02/03/2020 00:00:00","BZN|FI","Without Sequence","11.49","",""
"02/03/2020 00:00:00 - 02/03/2020 01:00:00","BZN|FI","Without Sequence","10.28","",""
"02/03/2020 01:00:00 - 02/03/2020 02:00:00","BZN|FI","Without Sequence","10.76","",""
"02/03/2020 02:00:00 - 02/03/2020 03:00:00","BZN|FI","Without Sequence","10.96","",""
"02/03/2020 03:00:00 - 02/03/2020 04:00:00","BZN|FI","Without Sequence","11.24","",""
"02/03/2020 04:00:00 - 02/03/2020 05:00:00","BZN|FI","Without Sequence","11.98","",""
"02/03/2020 05:00:00 - 02/03/2020 06:00:00","BZN|FI","Without Sequence","13.88","",""
"02/03/2020 06:00:00 - 02/03/2020 07:00:00","BZN|FI","Without Sequence","39.56","",""
"02/03/2020 07:00:00 - 02/03/2020 08:00:00","BZN|FI","Without Sequence","47.08","",""
"02/03/2020 08:00:00 - 02/03/2020 09:00:00","BZN|FI","Without Sequence","52.30","",""
"02/03/2020 09:00:00 - 02/03/2020 10:00:00","BZN|FI","Without Sequence","52.05","",""
"02/03/2020 10:00:00 - 02/03/2020 11:00:00","BZN|FI","Without Sequence","46.74","",""
"02/03/2020 11:00:00 - 02/03/2020 12:00:00","BZN|FI","Without Sequence","51.51","",""
"02/03/2020 12:00:00 - 02/03/2020 13:00:00","BZN|FI","Without Sequence","46.75","",""
"02/03/2020 13:00:00 - 02/03/2020 14:00:00","BZN|FI","Without Sequence","43.35","",""
"02/03/2020 14:00:00 - 02/03/2020 15:00:00","BZN|FI","Without Sequence","41.09","",""
"02/03/2020 15:00:00 - 02/03/2020 16:00:00","BZN|FI","Without Sequence","41.06","",""
"02/03/2020 16:00:00 - 02/03/2020 17:00:00","BZN|FI","Without Sequence","41.36","",""
"02/03/2020 17:00:00 - 02/03/2020 18:00:00","BZN|FI","Without Sequence","50.01","",""
"02/03/2020 18:00:00 - 02/03/2020 19:00:00","BZN|FI","Without Sequence","54.92","",""
"02/03/2020 19:00:00 - 02/03/2020 20:00:00","BZN|FI","Without Sequence","43.92","",""
"02/03/2020 20:00:00 - 02/03/2020 21:00:00","BZN|FI","Without Sequence","36.84","",""
